y[,1] sex[] internet[,1] y[,2] internet[,2]
2.414116 1 1 2.386058 1
1.068054 1 0 1.695414 0
1.268711 1 0 1.838496 0
1.989675 1 1 1.764406 1
2.822084 0 1 1.193193 1
2.052265 1 1 2.131084 1
1.366797 1 1 2.066977 1
2.782858 1 1 2.601654 1
2.862906 0 1 2.707015 1
1.772262 0 0 1.835176 0
1.629161 0 0 1.590053 1
2.639762 0 1 2.649443 1
1.900781 0 0 1.502037 0
1.926812 0 1 2.243968 1
2.701638 1 1 1.992662 1
1.907375 1 0 1.541263 0
1.366797 0 1 1.33157 0
2.223243 1 1 2.786058 1
1.818782 1 1 1.790724 1
1.500328 0 1 1.51509 1
2.846776 1 1 2.572475 1
2.064398 0 1 1.756038 1
2.208979 0 1 2.499655 1
2.068208 1 1 2.020825 1
1.618111 0 0 2.215694 0
2.011154 1 0 2.921859 0
2.283087 1 0 2.521189 0
2.377397 1 1 2.158448 1
2.153629 1 1 1.22541 1
2.416619 0 0 1.800292 1
1.723472 1 0 1.062891 0
1.366797 0 0 1.264631 0
2.416619 0 0 2.388561 1
1.476611 0 1 2.100879 1
1.458855 0 1 1.670096 1
1.723472 0 1 1.47227 1
2.684881 1 1 2.568835 1
3.07054 0 1 2.970452 1
2.559712 0 1 2.603974 1
1.571485 0 1 1.877735 0
2.300428 0 1 2.572475 1
2.02072 1 1 2.110433 1
3.070542 1 1 2.466678 1
3.070542 0 1 2.754071 1
2.128937 1 0 2.483871 1
2.782858 0 1 2.713979 1
1.985836 0 1 2.42629 1
1.277184 1 1 1.481818 0
1.366797 1 1 1.61536 1
1.618111 1 0 1.64412 1
1.985836 0 1 2.048181 1
2.691056 1 1 2.719085 1
2.559718 1 1 2.531656 1
3.135082 0 1 3.553311 1
1.905793 0 1 1.590053 1
1.618111 1 1 2.226042 1
1.711399 0 0 1.723029 0
1.905793 1 0 1.70833 0
2.713867 0 1 2.856155 1
3.358226 1 1 3.042484 1
1.618111 0 1 2.243535 1
2.283087 1 1 2.34904 0
2.21487 1 1 2.126189 1
1.863233 1 1 1.283511 1
2.937011 1 0 2.667792 0
2.214094 1 0 2.186036 0
2.559712 0 1 2.606692 1
2.426185 0 1 2.231556 1
2.048883 1 1 1.992655 1
2.271593 1 1 2.467834 1
1.884267 0 1 2.022917 1
2.442665 1 1 2.535093 0
1.772262 0 1 2.126196 1
2.639762 1 0 2.602776 0
2.377397 0 1 2.227634 1
2.690878 0 0 2.275232 0
1.979663 0 0 2.255029 1
2.243856 1 1 1.957778 1
1.173342 0 1 2.337267 1
3.119333 0 1 3.067178 1
2.377397 1 1 2.165417 1
1.866567 0 1 1.863825 1
2.02072 1 0 2.061653 0
1.881696 0 0 1.695414 0
2.095035 0 1 2.2832 1
1.212646 1 0 2.413253 0
2.426185 1 0 2.531654 0
1.946615 1 0 1.454252 0
1.863233 0 1 1.744204 1
1.863233 0 0 1.487774 0
1.125635 0 1 1.184588 1
1.802745 1 0 1.813197 1
1.518904 1 0 1.848135 1
2.559712 1 1 2.717065 1
2.243861 1 1 2.388561 1
2.128937 1 0 2.100879 0
2.336493 1 1 2.368358 1
1.366797 0 1 1.98755 1
2.600533 1 1 2.667792 1
2.72594 1 0 1.877735 0
2.08971 0 0 1.695414 0
2.272026 1 0 1.695414 0
2.847398 0 1 2.899386 1
2.048828 0 1 2.141701 1
3.048068 0 1 3.091039 1
2.753091 1 1 2.742083 0
1.784715 0 1 1.756657 1
2.184056 0 1 2.324022 1
2.077643 1 0 2.149669 0
3.252629 0 1 3.017169 1
2.511929 1 0 2.65527 1
1.848341 0 0 1.896084 1
1.435789 1 1 1.407732 1
1.281639 0 0 1.27556 0
2.047967 0 0 2.337267 1
3.047012 1 1 2.908953 1
3.070542 0 1 2.977943 1
1.030324 0 0 1.002266 1
3.239818 1 1 2.912125 1
2.29883 0 1 2.493919 1
2.059944 0 0 1.865156 1
2.902127 1 0 2.013867 0
1.178744 0 0 1.264631 0
1.178744 1 0 1.120049 0
2.338657 1 1 2.449185 1
1.818782 0 0 1.831546 1
2.591832 1 1 2.648152 0
1.907375 0 1 1.879317 1
1.618111 1 0 1.590053 0
2.815646 1 1 2.964521 1
2.112807 1 1 2.947173 1
2.041925 0 0 1.501616 0
1.927188 0 1 1.950056 0
1.87156 1 0 1.338739 0
2.086377 1 1 1.695414 1
2.822084 0 1 2.367507 1
2.868604 0 1 1.654592 1
2.784343 1 1 1.877735 1
1.435789 1 0 1.47227 1
1.593363 1 1 1.606582 0
1.63464 0 1 1.561882 0
1.512162 0 0 1.47227 0
1.030324 1 0 1.22541 0
1.723472 1 0 1.654592 0
1.841254 0 1 2.240641 1
2.847318 1 1 2.826816 1
2.44739 1 1 2.324022 1
1.468579 0 0 1.47227 0
2.600533 1 1 2.865152 1
2.341022 1 0 2.361061 0
1.866554 0 1 1.800774 1
2.511929 0 1 2.437351 1
2.908023 1 1 2.947173 1
1.366797 0 1 1.978259 1
2.59894 1 0 1.957778 0
1.58994 0 0 1.86008 1
2.067235 1 0 2.201025 0
1.684237 0 0 2.100879 1
2.521969 0 1 2.36039 1
2.154247 1 1 2.180251 1
3.006001 1 1 2.937123 1
1.876193 1 0 1.590053 0
1.733026 0 1 1.879317 1
1.435789 0 1 1.184588 0
1.925403 0 0 2.324022 1
1.971928 1 0 2.349335 1
2.322589 0 0 2.18917 1
2.713867 1 1 2.571923 1
1.801433 0 1 1.066805 1
1.723472 1 0 1.790724 0
2.483109 1 0 2.109178 1
2.380416 0 1 2.512436 1
2.048883 1 1 2.180251 1
2.308402 0 1 2.303874 1
2.706084 1 1 2.262326 1
1.58994 0 1 2.100879 1
2.426074 0 1 2.576817 1
2.559712 1 1 2.638901 1
2.495176 1 1 2.466678 1
2.600533 1 1 2.611704 1
1.500328 1 0 1.695414 0
2.101223 1 1 2.753898 0
2.169759 0 0 2.215798 1
1.556401 0 1 2.100879 1
2.498682 1 1 2.020825 1
2.528529 0 1 2.531643 1
2.272026 1 1 2.349339 1
1.841254 0 1 2.975587 1
2.128937 0 1 2.337267 1
2.234297 0 1 2.353875 0
2.338657 1 1 2.2832 0
1.818782 1 0 1.877735 0
2.307548 0 1 2.492921 1
2.011154 1 0 2.310599 1
1.984354 0 0 2.130437 1
2.299425 1 1 2.787589 1
2.228969 1 1 2.388561 1
1.946615 1 1 2.531654 1
1.772262 0 1 1.813197 0
2.784343 1 1 2.155998 1
1.748771 0 1 1.956296 1
1.212646 0 1 1.184588 1
1.946615 1 1 1.51808 0
1.322994 0 0 2.324022 0
1.493841 0 1 2.349331 1
2.328334 1 0 2.337267 0
2.391301 1 0 2.165417 1
1.748164 0 1 1.936004 1
1.125635 0 0 1.481818 0
2.752403 0 1 2.762183 1
2.377397 0 1 2.349339 1
2.388219 0 0 2.37851 0
2.287542 1 0 2.126189 1
1.366797 0 1 1.503042 0
1.059883 1 0 1.145501 0
1.797579 1 1 2.388561 1
2.146318 0 1 1.891248 1
2.463569 1 1 2.489094 1
2.539942 1 1 1.695414 0
1.684237 0 1 2.342517 0
1.924142 1 1 1.992662 0
2.418997 1 0 1.607402 0
1.985836 1 1 2.165417 1
2.446177 0 1 2.437351 1
1.671125 0 0 1.867264 0
1.818782 0 1 2.023918 1
2.234297 1 1 2.483871 1
1.492485 1 1 1.561882 0
1.354218 0 0 1.440521 0
2.145466 0 1 1.345572 1
2.498343 0 1 2.349339 1
2.431453 0 1 2.577941 1
2.65881 0 1 2.667792 1
1.74149 1 1 1.713432 1
1.204278 0 1 1.37383 1
2.745123 1 0 2.769191 1
2.011154 1 0 2.180921 0
1.752459 0 0 3.032518 0
2.825412 0 1 2.760124 1
1.435789 0 0 1.22541 0
3.293688 1 1 3.091277 1
2.35946 1 1 2.493921 1
3.786163 1 1 3.853415 1
1.723472 0 1 1.695414 1
1.253468 0 1 1.407732 1
1.439117 0 0 1.338739 0
2.495176 1 1 2.79117 1
2.234297 0 1 2.039169 1
1.713215 0 0 2.074135 0
1.894429 1 1 2.429383 1
2.041925 1 1 2.110433 1
1.762198 0 1 2.595575 1
1.578879 0 0 1.440521 0
2.059944 0 1 2.570882 1
1.500328 0 1 1.695414 1
2.416619 0 1 2.572469 1
2.399371 1 1 2.493921 1
2.784343 1 1 2.324022 1
1.880361 0 1 2.298034 1
2.048883 1 1 1.974635 1
1.825739 0 1 1.807313 1
1.869345 1 1 1.97958 1
1.615255 1 1 1.686497 1
3.005793 1 1 2.34878 1
1.366797 0 0 1.43923 0
2.067241 0 1 2.165417 1
2.287161 0 0 1.790724 0
2.154247 0 1 2.373447 1
2.190345 1 0 1.95614 1
1.723472 0 0 2.100879 1
1.795792 1 1 2.027752 1
1.515832 0 1 1.879317 1
2.327788 1 1 1.695414 1
1.41853 1 1 1.457643 1
1.348778 0 0 1.407732 1
1.684237 1 1 1.819841 1
2.08971 0 1 2.108152 1
2.927444 1 0 4.076559 1
1.946615 1 1 1.813197 1
2.35208 0 1 2.255029 1
2.094345 0 1 1.790724 1
2.243856 0 1 2.200509 1
1.58994 0 0 2.520137 1
2.2541 1 0 1.695414 0
1.366797 0 0 1.590053 0
2.227273 0 1 2.165417 1
2.155254 1 0 2.127196 0
1.401888 0 0 1.142028 0
2.088115 0 1 2.834848 1
3.045227 1 1 2.964472 1
3.188323 1 1 3.447951 1
1.212646 1 0 1.22541 0
2.841886 0 1 2.637017 1
2.841886 1 1 2.436346 1
1.366797 1 1 2.100879 1
2.377393 1 1 2.388561 1
1.918311 1 1 1.983096 1
1.629161 0 1 1.670096 1
2.403533 1 0 1.743251 0
2.441311 0 0 1.550821 0
2.472526 1 1 2.04372 1
1.698154 0 1 1.720724 1
1.723472 0 0 1.695414 0
2.377397 1 1 2.630752 1
2.089711 0 1 2.349331 1
1.946615 0 1 2.879592 1
1.946615 1 0 2.908842 0
1.549118 0 1 1.454252 1
2.128937 1 0 2.165417 1
1.366797 0 1 1.877735 1
1.946615 0 1 1.974635 1
2.455839 1 1 2.313053 1
2.297272 0 0 2.459951 1
1.713421 0 0 1.675211 1
2.128937 1 0 2.100879 0
1.940999 0 0 1.879317 1
2.472704 1 1 2.478173 1
1.435789 1 1 1.813197 1
2.089271 1 1 1.695414 0
3.476009 1 1 3.410212 1
1.946615 1 1 1.867264 1
1.658933 0 1 1.630875 1
1.292689 0 1 1.302371 1
1.097983 0 1 1.142028 1
2.684353 1 1 1.736851 0
1.723472 1 1 1.810333 1
2.416619 1 1 2.388561 1
1.258869 0 1 1.47227 1
1.672178 1 0 2.100879 1
2.695849 1 1 2.937123 1
2.559712 1 1 2.572475 1
1.723472 1 1 1.800774 1
1.253468 0 1 1.630875 1
2.957003 1 1 2.083637 1
2.031379 0 1 1.918557 1
2.426185 0 1 2.386145 1
2.635754 1 1 2.391889 0
1.723472 0 1 2.270622 0
2.243856 1 1 2.388561 1
1.618111 0 0 2.100879 0
2.128937 0 0 2.611704 0
3.630158 1 1 3.224808 1
1.723471 0 0 2.031886 1
1.983911 1 1 2.466678 1
2.297835 0 1 2.215798 1
1.865405 1 1 2.467118 1
3.476009 0 1 3.447951 1
2.416619 1 1 2.388561 1
2.041925 0 1 1.769593 1
2.007638 1 1 2.126189 1
1.816562 0 1 2.013867 1
1.723472 1 1 2.034528 1
2.338755 0 0 2.100879 1
2.128937 0 1 2.2832 1
1.818782 0 1 1.695414 1
2.541027 1 1 2.512969 1
2.556381 0 1 2.349335 1
2.185018 0 0 2.528323 1
1.897825 0 1 1.867264 1
2.011129 0 1 1.790724 1
1.538037 0 1 2.195184 1
2.272026 0 1 2.467118 1
3.419831 0 1 3.030415 1
1.681607 0 1 2.2832 1
2.917394 0 1 2.827532 1
2.797336 1 1 3.623305 1
1.079114 0 1 1.150686 1
1.75303 0 1 1.487774 1
1.366797 1 1 1.407732 0
1.830081 0 0 2.133023 0
2.059944 1 0 3.353642 0
2.433616 1 0 3.265591 0
2.202187 0 0 3.129199 1
2.745123 1 0 2.936682 0
1.865405 0 1 2.397273 0
3.131166 1 1 3.103108 1
1.723472 0 1 1.695414 1
1.727862 0 1 1.513092 1
2.169759 1 0 2.180921 1
2.283087 0 0 2.100879 0
2.02072 0 0 1.956296 0
2.08971 1 1 1.838509 1
1.500328 0 1 1.47227 0
1.999207 0 0 2.467118 1
1.866554 0 1 1.879317 1
1.618111 1 1 1.64412 1
2.256811 1 1 2.570882 1
1.812065 0 1 2.180251 1
2.766051 0 0 2.845558 1
1.125635 0 0 1.133295 0
2.615469 1 0 1.338739 1
2.128937 0 1 2.215798 1
2.534402 1 1 2.908953 1
1.942607 0 0 1.877735 0
2.31248 1 0 2.187056 1
1.643407 0 0 1.541263 1
1.366797 1 1 1.264631 1
2.171357 1 0 1.590053 1
2.443747 1 1 2.415689 0
1.946615 0 1 2.044822 1
1.212646 1 0 1.135798 1
2.154247 0 1 2.013867 1
2.059944 0 0 1.767734 1
3.630158 1 1 3.671094 1
2.426185 0 1 2.552273 1
2.742037 1 1 2.412277 0
2.417934 0 1 2.401984 1
1.983911 1 0 1.814973 1
2.036464 0 1 1.838496 1
2.633261 1 0 2.963925 1
1.737374 1 0 1.528178 0
2.185018 0 1 2.215798 1
1.984354 0 1 2.388561 1
1.435789 0 1 1.835176 1
2.998601 0 1 2.888329 1
2.779524 1 1 2.985325 1
2.048883 1 1 2.085372 1
2.117201 1 0 1.824491 1
2.55115 0 0 2.388561 1
2.639762 1 1 2.572475 1
1.500328 1 0 1.556152 0
2.089711 1 0 3.137616 1
2.283087 0 1 2.277436 1
1.803514 1 0 1.656182 0
2.224247 0 0 2.226042 1
2.445946 1 0 3.066014 1
2.559712 1 1 2.174981 1
2.449715 1 1 2.552273 1
1.672178 0 1 1.697412 1
3.006001 1 1 3.042484 1
2.713867 0 1 3.042486 1
2.557521 0 1 2.386145 1
2.067061 0 1 1.93836 1
1.435789 1 0 1.756038 0
1.658933 0 0 1.630875 0
1.905793 1 0 1.002266 0
2.472054 1 1 2.255664 1
2.377397 0 1 3.148782 1
1.723472 1 0 2.725033 0
1.549118 0 0 1.47227 0
1.985836 1 0 2.028308 0
1.559271 0 0 1.532895 0
2.02072 1 1 2.215798 1
1.601304 0 0 1.64412 0
2.130186 0 1 2.33199 1
2.041925 1 1 2.126185 1
2.161726 1 0 2.126189 0
1.560953 0 0 1.577756 0
1.292689 1 0 1.338739 1
1.605688 0 0 1.338739 0
1.366797 1 1 1.184588 0
2.496423 1 1 2.37851 1
2.193475 0 1 2.240641 1
1.658933 1 0 1.590053 0
1.394967 0 1 2.100879 1
2.517154 1 1 2.483871 0
2.08971 0 1 2.174981 1
1.161353 0 0 1.321447 0
1.672178 1 0 1.64412 0
1.292689 0 0 1.359941 0
0.9895023 1 0 1.184588 0
1.435789 1 1 1.918557 1
1.212646 0 0 1.002266 0
3.476009 1 1 3.129498 1
1.509659 1 1 1.755116 1
1.601304 0 1 1.744204 0
2.083051 1 0 2.528323 1
1.761201 1 1 1.918557 1
1.030324 0 1 1.264631 1
1.698154 0 0 1.790724 1
1.737357 1 1 1.797681 1
2.847398 1 1 1.918557 1
2.720983 0 1 1.22541 1
1.618111 1 0 1.896084 0
1.767759 0 1 1.802023 0
1.666901 1 1 1.781591 0
2.311258 1 1 2.530928 1
1.78801 1 0 1.93382 0
2.632032 0 1 2.148398 1
2.480063 0 1 1.877735 1
1.421014 0 1 1.790724 1
3.070544 1 1 2.86016 1
2.494736 1 1 1.756038 1
1.723472 0 1 2.141701 1
2.495176 1 1 2.489096 1
2.654848 0 1 4.076559 1
2.664346 1 1 4.076559 1
1.723472 0 1 2.180921 1
1.578446 0 0 1.64412 1
1.684237 0 0 1.079227 1
1.897825 0 1 2.196189 1
2.96474 1 0 1.46222 1
2.416619 0 1 2.100879 1
2.639762 1 1 3.081708 1
1.848867 0 1 2.024717 0
2.128937 1 1 2.054835 1
2.128937 1 0 2.147126 1
1.961878 0 1 2.243968 1
2.194516 1 1 1.943575 1
2.36664 0 0 2.388561 1
2.725701 1 1 3.623305 1
1.500328 0 1 2.031886 1
1.500328 0 1 1.502037 1
1.557417 1 1 1.962574 0
1.371073 0 1 1.431448 0
1.866554 0 0 1.918557 0
2.203039 1 1 2.243968 1
2.246423 0 1 2.337267 1
1.560953 1 0 1.561882 0
1.500328 0 0 2.042038 0
2.416619 1 1 2.243974 1
2.059944 0 1 1.96985 1
2.059944 1 1 2.406728 1
2.416619 1 1 1.719564 1
1.954583 0 1 1.953924 1
3.040773 1 1 1.877735 0
2.377397 1 1 2.421657 1
2.088115 1 1 2.611704 0
2.071505 1 0 2.042543 0
1.757873 0 0 1.819028 0
2.136842 0 0 1.790724 1
2.2541 1 0 2.2832 0
2.128937 1 1 2.531654 1
1.723472 0 1 1.957778 0
2.559714 0 1 2.642008 1
1.449035 0 1 1.37383 0
2.348901 1 1 2.041847 1
1.946615 0 1 2.349339 1
2.890089 1 0 3.046728 0
2.377098 0 1 1.550388 0
2.377358 1 1 2.936682 1
2.311258 1 0 2.226042 0
1.435789 0 1 1.532895 1
2.782418 1 0 2.34904 0
2.654651 0 0 2.707015 1
2.020042 1 1 2.348606 0
2.782858 1 0 2.819336 1
2.599981 1 1 2.255029 1
2.205898 0 1 1.918557 1
2.558986 1 0 2.27949 0
2.782418 1 1 2.165417 0
1.391489 0 1 2.460881 0
2.019866 1 0 2.100879 1
2.735072 1 1 2.7548 1
2.243856 0 1 2.349339 1
1.971932 1 0 2.349331 0
1.170086 1 0 1.142028 0
1.170086 0 0 1.142028 0
2.365325 1 1 1.440521 1
2.2541 0 1 1.22541 1
1.461096 1 1 1.633704 1
2.272026 0 1 2.243968 1
1.723472 1 0 1.493665 0
1.723472 0 1 2.060057 0
2.78213 1 1 3.314306 1
1.78801 1 1 1.983096 0
1.535936 0 1 1.725943 0
2.204525 0 1 2.126185 1
2.847102 1 0 2.226042 1
2.376838 1 0 2.794026 0
1.682649 0 1 1.338739 0
2.243752 0 1 2.911809 1
1.828832 1 1 1.695414 1
1.672178 0 1 1.838496 1
4.104617 1 1 2.701755 1
1.945014 0 0 1.957778 1
1.795792 1 0 1.804268 0
1.618111 0 0 1.790724 0
2.60054 0 1 2.689666 1
1.58994 1 0 1.973045 1
1.639002 0 0 1.837347 1
1.212646 0 1 2.084072 0
2.116504 0 1 2.172338 1
1.435789 0 0 1.695414 0
2.166553 1 0 1.908911 0
2.61956 0 1 1.910525 1
1.987623 0 0 1.999768 1
3.058473 1 0 2.085765 1
2.168157 1 0 3.269224 1
2.147104 0 0 2.060057 1
1.723472 1 0 1.790724 0
2.782858 1 1 1.991808 1
2.08971 1 0 2.388561 1
2.377393 0 1 2.349335 1
1.330429 1 0 1.264631 0
2.521979 0 1 2.596193 1
2.600533 0 1 2.611704 1
1.618111 0 0 1.338739 1
1.725915 0 1 1.874879 1
2.316272 1 1 2.255029 1
1.318006 0 1 1.790724 1
1.914092 1 0 1.608402 1
1.330429 0 0 1.798099 0
3.109766 1 1 2.937123 1
1.818782 0 0 1.790724 1
1.723471 0 1 2.794026 1
1.855596 0 1 2.058319 1
2.704301 1 1 2.732332 1
2.243752 1 1 2.611704 0
1.666901 0 0 1.672784 1
1.170086 0 0 1.342491 1
2.449715 0 1 2.165417 1
1.69221 0 1 1.684353 1
1.401888 0 0 1.519737 0
1.745944 1 0 2.381592 0
2.739264 1 0 2.39813 0
1.64551 0 0 1.615288 1
1.212646 1 1 2.348896 0
2.534402 0 1 1.481818 0
2.655025 1 1 2.243968 1
2.2541 0 1 1.407732 0
2.639762 0 1 2.667792 1
2.720983 1 1 2.886179 0
2.494736 1 0 1.302371 0
1.643427 0 0 1.790724 1
1.435789 1 0 2.061653 1
2.185018 0 0 1.835176 1
1.253468 0 1 1.47227 1
1.977409 0 1 2.296993 1
1.578879 1 0 1.772375 0
2.059944 0 1 2.087456 0
1.905793 1 1 1.877735 0
1.505378 1 0 1.407732 1
1.670673 0 1 1.47227 0
1.946615 0 1 2.243968 1
1.723472 0 0 1.561882 0
2.143325 0 1 2.03634 1
1.990441 1 1 2.209733 1
1.723472 1 0 1.704968 1
2.788182 1 1 1.590053 1
1.500328 0 0 1.433038 1
1.632945 1 1 1.407732 1
2.495176 1 1 1.756038 1
2.822084 1 1 2.913289 1
2.416619 0 1 2.020825 1
2.639762 1 1 2.611704 1
3.22577 1 1 2.251702 1
1.633859 0 1 1.47227 1
1.79113 0 0 1.942274 1
1.461093 0 1 2.683715 1
1.401888 1 0 1.695414 0
2.59894 0 1 2.570882 1
1.905793 0 1 1.983096 1
2.128937 0 1 2.120681 1
2.416619 1 1 2.908842 1
2.448602 1 1 2.114124 1
1.509876 0 1 2.054957 1
1.253468 0 0 1.656153 1
2.465409 1 0 2.56984 1
2.639762 1 1 2.099666 0
2.391301 1 0 2.268509 1
2.667933 1 1 2.714777 1
1.8545 0 1 2.046071 1
1.942607 0 0 1.790724 0
2.283087 1 0 1.957778 0
1.661596 0 0 1.686625 1
1.960912 0 1 2.100879 1
2.782858 1 1 1.838496 1
2.902127 1 1 2.611704 0
2.416619 0 1 2.031886 1
2.239285 1 0 2.2832 0
2.600533 0 1 2.467118 0
1.723472 0 1 1.695414 0
2.742039 1 1 2.466678 1
2.742039 1 1 2.215694 1
1.366797 1 0 1.184588 0
2.059944 1 1 1.877735 1
1.654925 0 0 1.695414 1
2.391301 1 1 2.889336 1
2.208979 0 0 2.255029 0
2.315516 0 1 2.329129 1
1.985836 1 1 2.483871 1
2.576041 0 1 2.277018 1
3.057966 0 1 2.924703 1
2.639762 1 1 2.642008 1
2.026988 0 1 1.903045 1
1.170086 0 1 1.279898 1
2.377397 1 1 2.243968 1
1.500328 1 0 1.837781 0
1.863233 0 0 1.626161 1
2.600536 0 1 2.7548 1
2.377393 1 1 2.215798 1
1.818782 1 0 2.100879 1
1.905793 0 1 1.264631 1
2.847102 1 1 1.005896 1
2.643096 0 1 2.738798 1
1.64551 0 0 1.923186 0
2.203042 1 1 2.2832 1
2.695849 1 1 1.837347 1
2.326092 0 1 2.363243 1
1.292689 0 1 1.744204 1
1.985836 0 0 1.877735 0
1.212646 1 1 1.670096 0
1.170086 0 0 1.338739 0
1.253468 0 0 1.097576 0
2.782858 1 1 3.387845 1
2.505172 1 1 2.306731 1
2.782856 0 1 2.794026 1
3.131166 1 0 2.977735 1
2.665075 1 1 2.649443 1
2.862906 1 1 2.388561 0
4.104617 0 1 2.834848 1
2.688552 1 1 2.908953 1
2.862906 1 0 2.165417 1
2.513967 1 0 2.531654 1
2.04092 0 1 2.243968 1
1.212646 0 1 2.255029 0
2.416619 1 1 2.517503 1
2.658106 0 1 2.874068 1
2.234297 1 1 2.572475 1
1.905793 1 1 2.215798 1
2.283087 1 0 1.865156 0
1.895322 0 1 2.398127 1
1.818782 1 0 2.060057 0
1.723472 0 0 1.142028 1
1.560953 1 0 1.695414 0
2.915346 1 1 3.304852 1
2.283087 0 0 2.255029 1
1.946615 1 0 2.907355 0
2.377098 0 0 2.373447 0
1.292689 0 1 1.097576 1
1.462107 0 0 1.57888 1
2.004884 1 0 1.918557 1
2.03841 0 1 2.061653 1
1.946615 1 1 2.349339 1
2.426185 1 0 2.453099 1
3.188323 1 1 2.215694 1
2.333237 1 0 2.305722 1
2.128937 0 1 2.165417 1
1.946615 1 0 1.695414 0
2.426185 1 1 2.421657 1
1.997908 1 1 1.560453 1
2.239285 1 0 2.226042 0
2.059944 0 0 1.957778 0
1.863233 0 1 2.243968 1
2.273518 1 0 2.165417 1
2.735771 0 1 2.725033 1
1.723471 0 1 1.695414 0
2.04092 0 0 2.34904 1
1.21056 1 0 2.435444 0
2.862906 1 1 2.65949 1
2.2541 0 0 3.751139 1
2.704894 1 0 2.560411 0
2.169759 0 1 2.214951 1
2.059944 1 0 2.031886 0
1.27236 1 1 1.992662 1
1.58994 1 0 1.47227 0
3.175902 1 1 3.758106 1
2.019866 1 1 2.665766 1
1.532311 0 1 2.34904 1
2.639762 0 1 2.528323 1
2.534402 1 1 2.631507 1
1.897425 1 1 1.890158 1
1.786446 0 1 1.839514 1
1.772262 1 1 1.744204 0
2.145279 1 1 2.100879 1
2.367337 0 1 2.531654 1
2.224247 1 0 1.94071 1
1.504071 1 0 1.957778 0
2.639762 0 1 2.703372 1
2.639762 1 0 3.083306 1
2.416619 0 1 3.22147 1
1.888138 0 0 2.07385 0
1.059883 0 1 1.744204 1
1.946615 0 0 1.632474 0
2.08971 0 1 2.326685 1
1.81969 1 0 1.9702 0
1.275229 0 1 1.920777 1
2.377397 0 1 2.760124 1
1.500328 1 0 1.37383 0
2.032207 0 1 2.226042 1
1.366797 1 1 1.47227 1
2.677058 0 1 1.656179 1
2.165304 1 1 2.094441 1
2.08971 0 1 2.298034 1
2.128937 1 0 2.100879 0
2.559714 1 1 2.819343 1
1.490909 0 1 2.243535 1
2.004884 0 1 2.243535 1
1.897425 1 1 2.226042 1
1.030324 0 1 1.069925 1
1.618111 0 0 1.695414 0
2.168157 0 1 2.29425 1
2.181988 0 0 3.017169 0
2.154253 0 1 2.308511 1
1.817775 1 1 2.929157 1
2.559708 0 0 2.65706 1
1.281639 1 0 3.516943 0
2.049172 1 0 2.754071 1
2.311536 0 0 1.695414 1
2.335047 0 1 1.823247 1
2.639762 1 1 1.823247 1
1.788322 0 1 1.751487 1
1.366797 0 0 1.720106 0
2.208979 0 1 1.957778 1
2.231794 1 0 2.031886 0
2.482198 1 1 2.908953 1
1.577 0 1 2.058319 0
2.416619 1 0 2.165417 1
1.212646 1 0 1.338739 0
1.606938 0 0 1.51509 0
1.560953 1 0 1.561882 0
3.358127 1 1 3.042484 1
3.134459 1 0 1.955853 1
2.177092 0 0 2.388561 1
2.534402 1 1 2.263564 1
2.695849 1 1 2.908842 0
2.639762 1 1 2.388561 1
2.521979 1 1 2.209733 0
1.371251 1 1 2.90661 1
2.628709 1 1 2.809289 1
2.55246 1 1 2.483871 1
1.761201 0 1 1.868063 1
1.866554 0 1 2.141701 1
2.88822 0 1 2.794026 1
2.88822 1 1 2.937121 1
2.068479 0 0 2.031886 0
1.618111 0 0 0.9797935 1
1.828832 1 1 3.853415 0
2.965181 1 1 3.265627 1
1.866554 0 1 2.061653 1
3.006001 0 1 3.042387 1
1.761201 0 1 2.215798 1
1.926412 1 0 1.770521 1
2.757545 1 1 2.977735 1
2.185018 0 1 1.561882 1
1.707342 0 0 1.302371 1
2.600533 0 1 2.650436 1
2.04845 0 1 1.695414 1
1.772262 1 0 1.744204 1
2.193475 1 0 1.992655 0
1.58994 0 0 1.606582 1
1.394967 0 0 1.401042 1
1.672178 0 1 2.324022 1
2.742037 1 1 2.713979 1
3.332909 1 1 3.265627 1
2.677501 0 1 2.531656 1
2.534402 1 1 2.255029 1
2.312854 1 1 1.867264 1
2.169759 0 1 1.813197 1
2.891299 1 1 2.042543 0
2.377098 0 1 2.466678 0
2.416619 1 1 2.255029 1
2.992579 1 1 2.993397 1
1.625859 0 0 2.180921 1
2.334381 0 1 2.388561 0
1.500328 0 0 1.590053 0
2.441506 1 1 2.127196 1
2.765161 0 1 3.04132 1
2.954573 0 1 2.388561 1
1.895322 0 1 1.726912 1
2.067243 0 1 1.779295 1
2.745123 1 1 2.548552 1
3.293649 1 1 3.103108 1
2.600533 1 1 2.572475 1
2.947247 1 1 1.918557 0
2.019122 0 0 1.532895 1
2.541027 0 0 2.737993 1
2.541027 1 1 2.787589 1
1.220945 0 0 1.856682 0
2.620335 1 1 2.707015 1
2.862906 0 1 1.795259 1
1.905793 1 1 1.790724 0
3.121065 1 1 1.787217 1
1.914092 0 0 2.05511 1
1.824221 0 1 1.900393 1
2.234297 1 1 2.413871 1
1.806853 0 0 1.918557 1
2.965181 1 1 3.00426 1
1.818782 0 1 1.957778 1
1.618111 0 1 1.957778 1
1.125634 1 1 1.002266 1
2.28651 0 1 1.695414 1
