y[,1] y[,2] sex[]
1.64412 2.416619 1
2.196189 1.723472 1
2.844402 2.592622 1
2.243856 2.388561 1
2.492435 2.862906 1
2.637017 2.695849 0
2.377098 2.087456 0
1.695414 1.857003 0
2.472526 3.017169 0
2.193475 1.716196 1
1.64412 1.772262 0
1.253468 1.338739 0
2.243856 2.794026 1
1.705364 2.02072 0
3.096521 2.834848 0
1.952688 2.098165 0
1.720713 2.097087 0
1.866554 2.530928 1
1.366797 1.184588 0
1.792464 1.278859 0
2.14114 2.211346 0
2.031886 2.377397 1
1.918557 2.128937 0
1.212646 1.101025 0
2.847102 2.947137 1
2.425331 2.100879 0
1.672178 1.695414 0
1.550821 1.723472 0
3.070544 3.042486 0
2.78213 2.531578 1
1.983911 2.270622 0
2.349339 1.841254 1
1.895322 1.918557 1
1.855767 1.79113 0
2.2832 2.677058 1
1.338739 1.030324 0
1.509659 1.587271 0
1.877735 2.678983 1
2.88822 2.948811 1
1.985836 1.957778 1
2.128937 1.654592 1
2.031886 2.128937 1
1.695414 1.411497 1
1.590053 1.618111 0
2.50363 2.685809 1
2.495176 2.467118 1
1.9311 1.992662 1
1.972027 1.64341 0
2.324022 2.086377 1
2.753091 2.676243 1
1.423717 2.100879 0
2.312854 2.306774 1
2.388561 2.195062 0
1.879317 1.415587 0
3.119333 3.126364 0
1.590053 1.435789 1
2.02072 3.071234 0
2.027752 2.05581 1
2.243968 3.322859 1
2.067743 1.682649 1
2.516464 3.455854 0
2.639762 2.650925 0
3.005696 2.787589 1
3.147844 2.847399 1
1.47227 1.455592 0
2.467118 1.716447 0
1.212646 2.09754 1
2.647457 2.713013 0
1.337845 2.041925 1
2.570882 1.723472 1
2.819336 2.128937 0
2.017632 1.790724 1
2.483927 1.695414 0
2.639762 1.957778 1
1.22541 1.723472 0
2.363243 2.374494 0
2.532363 2.435666 1
2.494736 1.735835 1
1.338739 2.713013 0
2.349339 2.396416 1
2.531578 1.151169 0
1.618111 1.561882 0
2.608499 2.203042 0
3.025138 2.416619 1
1.813084 1.776994 0
2.184056 2.061653 1
1.277184 2.398115 0
1.51808 1.883888 1
1.447059 1.22541 0
1.695414 1.723471 1
1.097576 1.107285 0
3.159826 2.859824 1
1.822046 2.203042 0
2.206515 2.243974 0
2.639762 2.763771 1
2.35208 2.337267 0
2.100879 2.08971 1
2.665079 2.685809 1
1.946615 1.487774 1
3.150592 3.119333 1
3.175476 3.185852 0
2.059944 2.060057 1
1.695414 1.628161 0
2.81234 3.671094 1
1.918557 1.569321 1
2.444468 2.495176 0
2.243856 2.437351 1
2.650925 1.079115 0
2.630752 2.639762 0
1.615353 2.559636 0
1.3229 1.112562 0
2.420457 1.877735 1
2.833918 2.968379 1
1.823147 1.652244 0
2.154243 1.896084 1
2.601654 2.495176 1
1.658933 1.950056 0
2.308402 2.349335 1
1.918557 1.874044 0
1.898354 1.788791 1
1.253468 1.407732 1
1.41853 1.47227 1
1.32072 2.011153 1
1.800618 2.201507 0
2.388561 1.818782 1
2.298034 1.971751 0
1.629161 1.710302 1
1.440521 1.500328 0
2.042543 2.193475 1
2.091196 1.695414 0
2.964472 2.035846 1
1.513092 1.170086 0
1.458203 1.46222 0
3.0051 2.34878 1
1.125635 1.097576 1
2.509672 2.416619 1
1.818782 1.629487 0
2.910095 2.942707 1
1.733026 2.061653 0
1.723472 1.790724 0
2.061653 2.391301 1
1.500328 1.590053 1
2.135581 2.509672 1
1.184588 1.125635 0
1.125635 1.184588 0
1.366797 1.590053 1
1.75497 2.472902 1
2.349339 1.748164 0
2.894565 2.695197 1
2.24469 2.639762 0
1.795792 1.835176 1
1.935008 2.429379 0
1.818782 2.100879 1
1.845986 1.772262 1
2.215798 2.059944 1
2.031886 2.495176 1
1.980437 1.956296 0
1.995518 1.772262 1
2.106154 2.221646 0
2.376664 2.419809 1
2.908953 2.782858 1
2.495176 2.061653 0
1.672178 2.324022 1
1.500328 1.813197 0
2.685804 2.517154 0
1.905793 2.226042 1
1.877735 2.2541 1
2.477243 2.667792 1
3.224695 2.964472 1
2.7548 2.234297 0
1.212646 1.338739 0
1.905793 1.865759 0
3.31442 3.109766 1
1.869751 1.857003 0
2.928076 2.782858 0
2.520979 1.991808 0
1.75303 1.695414 0
2.639762 1.590053 1
2.776583 2.650208 0
2.108734 2.126189 1
1.992662 2.128937 0
2.100879 1.58994 0
1.942274 1.946615 0
2.283087 1.837347 1
1.47227 1.838391 1
2.531654 2.600533 0
1.672178 1.720106 0
2.223242 2.020825 0
1.444385 1.762692 0
2.506344 2.639762 0
2.829381 3.23544 1
1.338739 2.69425 1
2.760124 3.227549 0
2.243535 2.587065 0
2.311258 1.838514 1
2.611704 1.905793 1
1.946615 2.57504 0
2.615696 2.311258 1
2.061653 2.35208 0
1.841254 2.130437 1
2.231257 2.8474 1
1.338739 1.500328 0
2.100879 2.023576 1
1.877735 1.723472 1
2.443699 2.542711 1
2.193475 2.214207 0
2.589231 2.617289 1
2.365325 3.265627 1
2.048883 2.349339 0
2.677501 2.703508 0
2.155254 2.349331 1
2.262979 2.061653 0
2.506788 2.495176 1
2.174984 2.385365 1
1.578889 1.534826 1
2.224247 2.14266 0
3.398836 2.778912 0
2.649443 2.632032 0
2.271367 2.21487 1
2.620335 2.611704 0
1.695953 1.894264 0
2.34878 2.735072 1
1.978114 1.685363 1
2.763948 2.784343 0
1.762692 2.176913 1
1.503042 2.038282 0
2.08971 1.614746 0
2.028308 2.020906 1
2.482198 2.100879 1
1.56758 1.537142 1
2.142182 1.924937 0
1.590053 1.348778 1
1.946615 1.918557 1
1.186259 1.031825 0
1.217378 1.525021 0
1.841254 1.897345 1
1.726025 1.435789 0
2.058943 2.005569 1
2.270778 2.463676 1
1.769519 1.797577 1
1.985836 2.388561 1
1.924369 2.794026 0
2.281588 2.154247 1
1.899356 1.973045 0
1.546137 1.695414 1
3.103108 2.664346 1
3.109766 2.965517 0
2.100879 1.905793 1
2.196189 2.365325 1
2.025426 2.100879 0
2.540801 2.488909 0
2.311258 1.744204 1
1.685363 1.880475 0
1.407732 1.408761 0
1.019263 1.513086 1
1.22541 0.9502524 0
3.045227 2.765855 1
1.995518 2.416619 1
1.905793 2.066977 0
1.918557 2.399269 1
2.296228 2.011154 1
1.22541 1.366797 1
1.937595 1.946615 0
2.828611 2.600533 0
2.059944 2.013867 1
2.128937 2.100879 0
2.601988 2.094359 1
1.683281 1.725943 0
2.100879 2.2541 1
1.615237 1.778835 0
2.936899 2.349339 1
1.055376 1.366797 0
1.695414 1.618111 1
2.28594 2.257882 1
1.64412 1.672178 0
1.148107 2.100879 1
1.366797 1.407732 1
2.059944 2.404153 0
3.227549 1.629274 1
1.560953 1.590053 0
1.818782 2.398127 1
2.398127 1.755939 0
2.567192 1.64412 0
2.23441 1.723472 0
1.327678 1.921297 0
1.992662 1.797577 0
2.600536 2.803588 1
2.802754 2.449715 0
1.47227 1.187328 0
1.533521 1.603298 1
2.243856 2.7548 1
1.913017 1.879317 0
2.743317 2.40783 1
1.976826 1.703269 1
2.908842 2.059944 1
1.32072 2.153629 0
1.264631 1.864475 0
2.884213 2.903221 0
2.483871 2.441311 1
1.772262 1.675211 0
2.698031 1.813197 1
1.772262 1.590053 0
2.2832 2.299425 1
1.707342 2.377397 1
2.195068 2.497 0
1.590053 2.511929 1
1.905793 1.790724 0
2.436163 2.388561 0
1.936565 1.94325 1
2.349337 2.482198 1
1.879317 1.633859 0
2.726817 2.128937 1
1.32435 1.946615 0
2.349339 2.041925 1
2.42135 2.106464 1
1.170086 1.302371 0
1.733672 1.818782 0
1.420256 1.15927 0
3.185375 2.808177 1
1.659786 3.045227 0
2.485461 2.639762 0
2.243978 3.009503 0
1.614203 1.58994 0
2.405124 1.532895 1
2.377098 1.838496 0
2.713867 2.165417 1
1.002266 1.995405 0
2.2832 2.2541 1
1.723472 1.877735 0
1.299515 1.253468 1
1.700203 1.687381 0
1.838496 1.723472 1
2.004884 1.877735 1
2.031886 1.435789 0
1.422366 1.338739 0
1.877735 1.88474 1
2.333446 2.216457 0
2.467118 2.426185 1
1.957778 1.965653 0
2.500921 2.013867 1
2.35208 2.286279 0
2.928401 2.957745 1
1.838496 1.845512 0
1.768664 1.992695 0
2.639762 2.349331 1
2.009037 1.77796 0
1.338739 1.694043 0
1.656188 1.866561 1
2.694694 2.426183 1
1.528178 1.468579 0
2.734789 2.782858 1
2.65881 2.572475 0
2.128937 2.725033 1
1.946615 1.790724 1
1.578879 1.787217 0
2.2832 1.899356 0
2.782858 2.751466 1
1.944225 2.53562 0
1.184588 1.125635 0
1.538057 1.624929 0
2.735072 2.772121 1
1.47227 1.253468 0
2.310599 2.311258 1
2.165417 1.905793 1
1.590053 1.500328 0
1.774165 1.790724 0
2.528323 2.416619 1
1.338739 1.212646 1
3.111475 2.347626 1
2.659565 2.794026 0
1.089278 0.9657858 0
1.605801 1.54115 0
1.64412 1.58994 1
2.388561 2.765513 1
2.058926 2.031886 0
2.791059 2.847102 1
1.407732 2.600533 1
2.271367 2.193475 0
2.465409 2.794026 1
2.324022 2.35208 0
3.160265 2.965179 0
2.008024 2.100879 0
2.644133 2.678983 0
2.169279 2.271367 1
2.588469 2.2832 1
2.838613 1.771495 1
1.921752 2.103946 0
2.862906 2.787589 1
1.338739 1.985836 1
1.790724 1.858876 0
2.33199 2.193475 0
3.699152 2.977943 0
2.349339 2.308167 1
2.776784 2.665079 1
2.145607 2.154247 1
1.670096 1.595638 0
2.639762 2.662997 0
2.571923 1.761201 1
3.042486 2.888218 0
3.853415 2.552748 0
2.08971 2.162287 1
1.944515 1.47227 0
2.611704 2.259315 1
2.477243 1.822046 0
2.330819 2.083635 0
2.077643 2.349226 0
2.290385 2.611704 1
2.154243 2.215798 1
3.042486 2.639762 1
1.484692 1.533118 0
1.612032 1.455592 0
3.1557 2.794026 1
2.644133 2.650685 0
2.255029 2.128937 1
1.770673 1.992662 1
3.11187 2.909789 0
2.571923 2.08971 1
2.060057 1.946615 0
1.456522 1.723472 1
2.48287 1.306917 0
2.170901 2.1741 1
1.292689 1.47227 0
2.1741 2.080146 0
2.2832 2.242265 1
2.349339 2.35208 1
1.612032 1.723472 1
2.388561 2.495176 0
3.218961 2.530928 1
2.35208 2.639875 0
2.455839 2.495171 1
2.421606 2.437351 0
2.16701 2.416619 0
2.128937 2.100879 1
1.612032 1.920271 1
1.859273 1.926525 1
1.985836 2.005102 0
2.120027 1.905793 1
2.611704 2.558986 1
1.779379 1.877735 0
1.509084 1.318006 0
2.208979 2.2832 1
1.942274 2.088115 0
2.262327 2.157232 0
3.304852 2.197929 1
1.366797 1.511491 0
1.22541 1.560953 1
3.147844 2.639762 1
2.243856 2.467118 0
1.184588 1.079115 0
2.100879 1.723472 1
1.814669 2.011266 0
2.325052 2.977735 1
2.450483 3.108837 0
1.340479 1.22541 0
3.042484 3.293685 1
2.688295 2.628499 1
2.293886 1.848821 0
1.22541 1.500328 0
2.318179 2.343825 1
1.849564 2.570769 0
2.572475 2.298836 1
1.695414 1.723472 0
2.650925 2.465409 1
2.649 2.477243 0
1.956169 2.165417 1
2.377389 2.589231 0
2.259614 2.174984 1
1.649364 1.396661 0
2.531578 1.818782 0
2.318675 1.059883 1
1.387999 1.434049 0
2.100879 1.58371 1
1.318006 2.147399 0
2.30429 3.158669 1
1.790724 2.728505 0
2.544452 2.685698 1
1.847713 2.255029 0
2.014958 1.723472 1
2.088115 4.210091 1
1.590053 1.366797 0
1.533851 1.813197 1
1.002266 1.366797 0
2.023576 2.013867 0
1.184588 1.292689 0
1.931103 2.165417 1
1.846235 1.998587 0
1.983096 3.070542 1
1.946615 2.700935 0
2.041447 2.495176 1
1.813197 1.905793 0
1.292689 1.297917 0
1.918557 1.723472 1
2.388561 2.128937 1
1.988908 1.97758 0
2.061653 2.243752 1
1.572115 1.468579 0
1.905793 2.611704 1
2.506523 2.259614 1
3.147501 2.794043 1
1.749481 1.777539 0
2.094441 2.019866 0
2.155254 2.212554 1
1.827832 1.965441 0
2.031886 1.496822 1
1.723472 1.790724 0
2.759563 1.897345 1
2.696964 2.822084 0
2.126189 2.250638 1
1.472603 1.302371 1
1.763072 1.748164 0
1.500328 1.675211 1
2.377397 2.546561 0
2.421657 2.449715 1
1.877735 1.525021 1
1.253468 1.790724 0
1.695414 2.360048 1
1.883552 1.707224 1
2.35208 2.467118 0
1.803499 1.813084 1
1.695414 2.243856 0
2.128818 1.993193 1
2.34878 2.174456 1
1.338739 1.703269 1
2.434171 1.723472 1
2.34904 2.506231 0
1.58676 1.289948 1
2.53773 3.447652 1
2.226042 2.847102 0
2.429559 2.496007 1
2.185018 2.15696 0
1.723472 1.47227 0
1.695414 1.905793 1
2.349339 2.377397 1
2.521979 2.482314 0
2.726774 2.768044 1
2.754682 2.306085 0
1.435789 1.289948 1
1.435789 1.163197 0
1.946615 2.125896 1
1.985836 2.725033 1
2.377397 2.454692 0
2.600533 2.572475 1
2.21487 2.611704 1
2.255029 2.243856 1
2.377397 2.349339 0
1.736388 1.35714 0
2.530928 3.881474 1
2.234297 2.58923 1
1.933816 1.684245 0
3.442176 2.526967 1
2.128937 1.957778 0
1.863233 2.446358 0
1.503042 1.58676 1
2.639762 2.611704 0
2.911809 2.311258 1
2.713867 2.642125 0
2.729611 2.903224 1
2.126195 2.154253 1
1.643427 1.615369 0
2.17582 2.215798 1
1.684245 2.489096 1
2.128937 2.215798 1
1.176278 1.920954 0
3.084448 3.103108 1
1.618111 1.670096 0
2.628202 2.831765 1
3.137795 3.293685 0
1.672178 1.002266 1
1.957778 1.487749 0
1.561882 1.602917 0
1.58994 2.298034 0
2.309868 2.26498 1
2.100879 2.243856 1
2.193475 1.503042 0
2.088115 2.362758 0
1.560953 2.858564 0
3.006001 2.530928 1
2.794026 3.006001 0
3.758106 3.881474 1
3.433207 3.265517 1
1.960518 2.517972 0
2.559712 2.126195 1
2.161284 1.915351 0
1.924142 1.407732 1
2.126195 2.036464 0
2.221502 2.259614 1
2.277357 2.326685 1
2.2832 2.2541 0
2.061653 2.08971 0
1.748164 1.532895 1
1.961878 2.081458 0
2.572475 2.426185 1
2.293251 2.771292 0
2.676743 2.154247 0
3.527303 3.294801 1
1.695414 1.64551 1
1.877735 1.631904 0
1.996674 2.2832 1
2.034899 1.991875 0
3.758401 2.713867 1
2.166553 2.269214 0
1.401888 2.528323 0
2.100879 1.58994 1
1.918557 1.802029 0
2.206573 2.047989 1
2.184056 2.061653 0
2.908023 2.937123 1
2.377397 2.531659 0
2.720899 2.748957 1
1.656179 2.287648 1
2.416619 2.611704 1
2.100879 2.35208 1
1.818782 1.532895 0
2.272026 1.813197 1
2.483871 2.511929 1
2.18338 2.128937 0
2.413871 2.457441 1
1.772262 1.879317 0
1.812085 1.976174 1
1.748164 1.797067 1
3.111015 1.32435 1
2.61956 2.100879 0
2.390275 1.983096 1
2.457441 2.685809 1
2.284796 1.952995 0
1.652436 2.483871 1
2.745236 2.610775 1
2.333834 2.272026 0
2.580451 2.742039 1
2.08971 2.948177 0
1.615369 1.636524 0
1.617452 1.401888 0
2.193475 1.790724 0
2.495176 2.794026 1
1.756038 1.88474 1
1.435789 1.638255 1
1.695414 1.500328 1
2.737993 2.782407 0
2.416619 2.013867 1
1.304761 1.487774 0
1.618111 2.349339 0
2.48275 2.572475 0
1.500328 1.47227 1
2.600536 2.349331 1
1.723472 2.467118 0
1.125635 1.300888 0
2.059944 2.388561 1
1.54115 1.695414 1
1.723472 1.695414 0
1.978711 2.272026 0
2.405558 2.060057 0
2.272026 2.754071 1
2.685809 2.494736 1
3.170318 3.293687 1
2.132264 2.100879 1
1.64009 1.695414 0
1.401042 1.173385 0
1.75512 1.496822 1
1.871891 1.877735 0
3.527995 2.936899 1
2.293886 2.948177 0
1.723472 1.877735 0
2.020391 1.950607 1
1.672178 1.590053 1
2.193475 2.215694 0
2.556191 2.063509 0
1.914918 2.020825 0
1.590053 2.128937 1
2.128937 1.957778 0
1.813197 1.723472 0
2.08971 1.957778 0
1.47227 1.366797 1
1.695414 1.58994 0
2.45872 1.590053 1
2.128937 1.532895 1
2.030098 1.905793 0
2.143715 1.984354 1
2.817908 2.257511 1
1.184588 1.125635 1
1.958547 1.984354 1
1.94071 1.984354 0
2.236295 2.246795 1
3.188323 3.182249 1
1.83796 2.049585 1
1.407732 1.401888 0
2.193475 2.600649 0
2.559714 2.655185 0
1.513092 1.618111 1
2.255029 2.128937 0
2.599981 2.737993 0
2.335951 1.515217 1
1.841254 1.835176 1
1.848135 1.772262 0
2.895378 2.076281 0
1.549702 1.723472 1
2.100879 1.738976 0
2.01739 2.140099 0
2.510601 2.517154 0
2.592277 2.580331 1
1.94841 1.952358 0
2.094441 1.723472 0
1.617452 1.723472 0
1.407732 1.618111 0
1.212646 1.615288 0
1.532895 1.560953 0
1.530095 2.061653 0
1.955853 3.187884 1
2.822084 2.255029 0
2.621179 2.704298 1
2.639762 2.583531 0
1.490288 1.857003 0
1.908911 2.35208 1
1.877735 1.772262 1
1.695414 1.907375 0
2.060057 2.698031 0
2.095035 2.174748 0
2.640875 2.21487 1
1.47227 2.091196 1
2.572475 1.895322 0
2.018377 1.990878 0
2.345179 2.511929 1
1.723472 2.34904 1
1.253468 1.550388 0
2.927444 2.819342 1
2.243856 2.215798 0
1.777012 2.165417 1
2.128937 2.060057 0
1.337809 1.47227 0
1.684245 2.013867 0
2.576243 2.611704 1
2.0706 2.066409 0
2.983532 2.861685 1
1.564735 1.560953 1
1.918557 2.161726 0
1.822411 1.434049 0
3.001549 2.575142 1
1.866572 2.349335 1
2.04092 2.067962 0
2.794026 3.051872 1
2.449715 2.649443 1
1.918557 1.818782 1
1.723472 1.734634 0
4.238148 3.224509 1
2.052775 1.692409 1
2.827356 2.507562 0
2.439427 2.462666 0
2.243974 2.154253 1
1.695414 2.416619 1
1.363935 1.398354 1
2.2541 1.407732 1
1.845512 1.918557 0
1.330429 1.494521 0
1.129264 2.174129 0
1.877735 2.558986 1
2.735072 2.338582 1
1.98394 1.712602 0
1.991206 2.031886 0
2.300986 2.199457 0
1.695414 1.212646 1
1.695414 2.271593 1
2.472706 2.781116 0
1.695414 1.318006 0
1.457768 2.171648 0
1.723472 2.270622 1
1.865902 1.907389 1
2.908953 2.695849 1
2.05581 1.838509 0
2.031886 2.096758 0
2.511929 2.133668 1
2.416619 2.554075 1
1.143653 1.654592 0
3.001549 2.879965 0
3.360939 3.1557 1
2.100879 2.2541 0
1.338739 1.723472 0
1.22541 1.525644 1
2.878173 2.887289 1
1.937595 1.983911 0
2.490724 2.490837 1
3.472671 2.190733 1
1.292689 1.51509 1
2.493911 2.745122 0
2.717065 2.779524 1
1.946615 2.467118 1
2.834848 2.05547 0
3.195434 3.160265 1
1.93246 1.723472 0
1.500328 1.720106 0
2.365325 1.890158 1
1.723472 2.031886 0
1.813197 1.772262 0
1.874044 1.926525 0
1.946615 1.404393 0
2.30052 2.061517 0
2.477243 2.296993 0
2.100879 2.080146 0
1.140136 1.071146 1
1.895322 1.957778 0
2.558986 2.094441 0
1.590053 1.212646 0
1.806853 2.637017 1
2.639762 1.800774 0
2.388561 2.422601 1
2.145466 1.93679 0
2.295046 2.506344 1
1.985066 1.37383 0
2.888218 2.886477 1
1.946615 2.080676 1
1.918557 1.946615 0
2.621083 2.664346 1
2.515128 2.377389 0
2.377389 2.611704 1
3.013383 2.754071 0
2.376953 3.042447 0
1.918557 2.088115 0
3.144857 3.109879 0
1.212646 1.368066 0
3.242394 3.103108 0
1.47227 1.366797 1
2.834848 2.822084 0
2.30329 2.243973 1
1.264631 1.292689 1
1.299515 1.366797 1
1.059883 0.9909527 0
1.500328 1.838496 1
1.278859 1.67323 0
1.662287 1.590053 1
1.499054 1.590053 0
2.530614 2.426185 1
2.04519 2.51663 1
1.790724 1.723472 1
2.429383 1.435789 1
1.410029 1.401888 1
2.117408 2.208979 0
2.271593 1.772375 1
2.106518 2.2832 1
2.224247 2.388561 0
1.905793 1.37696 1
2.680584 2.7548 1
2.139987 1.302371 0
1.818782 2.427781 1
2.936682 2.713867 1
2.061653 2.215114 1
1.829448 1.366797 0
1.761201 1.858807 0
3.671094 3.699152 1
2.180921 1.723472 1
2.457437 2.521189 1
2.677501 1.877735 0
2.266864 2.494736 0
2.017497 2.062404 1
1.772262 1.995518 0
1.237964 1.440521 0
1.366797 1.22541 1
1.784096 1.617452 0
1.330429 1.407732 1
1.992662 1.620331 1
1.918557 1.396563 1
1.124484 1.212646 0
1.703269 2.182277 0
1.173385 1.562517 0
2.782858 3.042484 1
2.680697 2.154247 0
1.946615 2.977735 1
1.918557 1.578879 1
1.695414 1.366797 0
1.572539 1.723472 1
2.346733 1.707342 0
1.454252 1.569321 1
1.578879 1.751487 0
2.100879 1.455592 1
1.002266 1.366797 0
1.618111 1.22541 0
3.622304 2.85543 1
1.672178 1.813197 1
2.580331 2.637859 0
1.695414 1.946615 1
2.05581 1.695414 0
1.74545 2.155998 1
2.217228 1.145327 1
1.253468 1.338739 1
1.292689 1.877735 1
1.338739 1.435789 0
1.68525 1.695414 0
2.477243 1.184588 1
1.736235 1.386999 0
1.614746 1.78174 0
1.815276 1.838496 1
1.695414 1.876193 1
1.543148 1.918557 0
1.608061 1.654592 0
2.048883 2.079674 1
2.023576 1.983096 1
2.937121 2.976234 1
1.928507 2.059944 0
1.695414 1.677428 0
1.772262 1.992662 1
2.112946 2.040915 0
1.818782 1.686625 0
2.521969 2.055951 0
2.747369 2.96474 1
1.487749 1.017858 1
2.660495 2.495176 1
1.985836 1.877735 0
2.611704 1.907375 1
1.580371 1.494743 1
2.782858 2.7548 0
2.937011 2.977943 1
2.128937 2.310599 1
1.355736 1.695414 0
2.032426 1.867264 0
1.4814 1.590053 1
2.215694 2.600536 1
2.495176 1.500614 0
2.3428 2.403824 1
2.857001 2.981932 1
2.925948 2.878168 1
2.514312 2.075536 1
2.054572 2.031886 1
2.021723 1.871885 0
1.48458 1.516915 1
2.255029 2.416619 1
2.071308 2.060057 0
2.336568 1.407732 1
1.695414 2.35208 1
2.174129 3.380698 1
2.396033 3.196147 0
1.253468 1.831546 1
1.918557 1.212646 1
2.128937 2.340945 1
1.779545 1.944874 1
1.561882 2.128937 0
1.744204 1.818782 1
2.352934 1.841255 1
2.186812 2.20554 0
2.208979 2.34904 1
2.467118 2.08971 1
2.3775 1.639546 0
2.667792 1.946615 1
1.58994 2.120681 0
1.828945 2.416619 0
2.154253 2.226042 1
2.705455 2.667933 1
2.416619 2.552273 1
1.545806 1.357522 0
1.500328 2.449185 0
1.371433 1.434342 1
2.283087 1.565955 0
1.47227 1.42622 1
1.955853 1.212646 1
1.772262 1.64412 1
1.666901 1.614746 0
2.349335 1.946615 1
1.946615 2.853136 0
2.067235 2.227159 0
2.012455 1.925403 1
2.011154 2.388561 1
1.78801 1.695414 1
2.100879 2.193475 1
2.103961 2.123292 0
1.750983 1.672178 1
2.349339 1.745722 0
2.572475 2.08971 1
2.308516 2.272026 0
2.688665 2.862906 0
2.126189 2.086499 1
1.435789 1.622843 0
1.841254 1.838496 1
1.590053 1.292689 1
3.227549 3.224807 1
2.349335 2.402089 1
2.02072 1.918557 0
1.957778 1.492485 1
2.600533 2.388561 1
2.542711 2.377389 1
2.944928 2.939867 1
2.100879 1.946615 0
2.226042 2.193475 1
2.311258 2.611704 1
1.672178 1.59825 0
1.847899 1.695414 0
2.044056 1.946615 1
2.695512 2.294828 0
2.050287 2.046279 1
1.66744 1.500328 0
1.818782 1.89672 0
1.918557 1.803514 1
1.500328 1.828632 0
1.083434 1.066805 0
3.245425 3.221117 1
1.590053 1.509783 0
1.150686 2.20293 1
1.500328 1.22541 1
1.918557 1.803514 0
2.2832 2.36269 1
2.858451 2.676243 1
2.437351 2.311258 0
2.571923 2.665079 1
2.494736 2.691439 1
1.455592 1.338739 1
3.786163 2.656295 1
1.859717 1.672178 1
1.992662 1.946615 0
