y[,1] y[,2]
1.237964 1.440521
1.366797 1.22541
1.784096 1.617452
1.330429 1.407732
1.992662 1.620331
1.918557 1.396563
1.124484 1.212646
1.703269 2.182277
1.173385 1.562517
2.782858 3.042484
2.680697 2.154247
1.946615 2.977735
1.918557 1.578879
1.695414 1.366797
1.572539 1.723472
2.346733 1.707342
1.454252 1.569321
1.578879 1.751487
2.100879 1.455592
1.002266 1.366797
1.618111 1.22541
3.622304 2.85543
1.672178 1.813197
2.580331 2.637859
1.695414 1.946615
2.05581 1.695414
1.74545 2.155998
2.217228 1.145327
1.253468 1.338739
1.292689 1.877735
1.338739 1.435789
1.68525 1.695414
2.477243 1.184588
1.736235 1.386999
1.614746 1.78174
1.815276 1.838496
1.695414 1.876193
1.543148 1.918557
1.608061 1.654592
2.048883 2.079674
2.023576 1.983096
2.937121 2.976234
1.928507 2.059944
1.695414 1.677428
1.772262 1.992662
2.112946 2.040915
1.818782 1.686625
2.521969 2.055951
2.747369 2.96474
1.487749 1.017858
2.660495 2.495176
1.985836 1.877735
2.611704 1.907375
1.580371 1.494743
2.782858 2.7548
2.937011 2.977943
2.128937 2.310599
1.355736 1.695414
2.032426 1.867264
1.4814 1.590053
2.215694 2.600536
2.495176 1.500614
2.3428 2.403824
2.857001 2.981932
2.925948 2.878168
2.514312 2.075536
2.054572 2.031886
2.021723 1.871885
1.48458 1.516915
2.255029 2.416619
2.071308 2.060057
2.336568 1.407732
1.695414 2.35208
2.174129 3.380698
2.396033 3.196147
1.253468 1.831546
1.918557 1.212646
2.128937 2.340945
1.779545 1.944874
1.561882 2.128937
1.744204 1.818782
2.352934 1.841255
2.186812 2.20554
2.208979 2.34904
2.467118 2.08971
2.3775 1.639546
2.667792 1.946615
1.58994 2.120681
1.828945 2.416619
2.154253 2.226042
2.705455 2.667933
2.416619 2.552273
1.545806 1.357522
1.500328 2.449185
1.371433 1.434342
2.283087 1.565955
1.47227 1.42622
1.955853 1.212646
1.772262 1.64412
1.666901 1.614746
2.349335 1.946615
1.946615 2.853136
2.067235 2.227159
2.012455 1.925403
2.011154 2.388561
1.78801 1.695414
2.100879 2.193475
2.103961 2.123292
1.750983 1.672178
2.349339 1.745722
2.572475 2.08971
2.308516 2.272026
2.688665 2.862906
2.126189 2.086499
1.435789 1.622843
1.841254 1.838496
1.590053 1.292689
3.227549 3.224807
2.349335 2.402089
2.02072 1.918557
1.957778 1.492485
2.600533 2.388561
2.542711 2.377389
2.944928 2.939867
2.100879 1.946615
2.226042 2.193475
2.311258 2.611704
1.672178 1.59825
1.847899 1.695414
2.044056 1.946615
2.695512 2.294828
2.050287 2.046279
1.66744 1.500328
1.818782 1.89672
1.918557 1.803514
1.500328 1.828632
1.083434 1.066805
3.245425 3.221117
1.590053 1.509783
1.150686 2.20293
1.500328 1.22541
1.918557 1.803514
2.2832 2.36269
2.858451 2.676243
2.437351 2.311258
2.571923 2.665079
2.494736 2.691439
1.455592 1.338739
3.786163 2.656295
1.859717 1.672178
1.992662 1.946615
1.734634 1.723472
1.790724 1.723472
1.723472 1.790724
2.225761 2.156629
2.489096 2.731566
2.004884 2.570882
2.444646 1.905793
2.082715 2.020713
2.759603 2.215806
1.47227 2.090715
1.47227 1.357227
2.077399 2.283087
1.877735 1.723472
2.311258 2.149669
1.487749 1.751487
1.877735 1.905793
1.865405 2.363243
1.985836 2.165417
2.349339 1.618111
2.388561 1.163856
2.737993 2.65881
1.249014 1.695414
1.684245 2.196189
2.754071 2.464404
2.086967 2.154253
1.818782 1.790724
1.58994 1.824246
1.828945 1.800433
1.976826 1.435789
2.125571 2.125969
2.753091 3.670882
1.779379 2.715343
2.023576 2.346175
2.485612 2.457554
1.145327 1.253468
1.877735 1.723472
2.92394 3.046474
2.467118 2.377371
2.132805 2.131969
1.435789 1.877735
3.047012 3.030788
2.128937 2.444646
1.444088 1.495437
1.729815 1.698154
1.184588 1.394967
2.533822 2.404096
2.639762 2.337267
2.639762 2.2832
1.528638 1.590053
1.438452 1.338739
1.835176 1.391489
2.061653 2.311258
2.193475 1.819808
2.270778 1.509659
1.618111 1.837347
2.020125 1.484692
2.2541 1.835176
2.607696 2.70555
2.7548 2.495176
2.319557 2.243968
1.590053 1.435789
1.918557 1.300352
2.716723 2.520685
1.407732 1.401888
1.767734 1.606938
1.979043 2.404775
1.590053 1.083784
1.746211 1.617452
2.521979 2.42629
2.580451 2.185018
3.085971 2.965181
2.542908 2.572475
2.02072 1.995518
2.373447 1.748771
1.539148 2.270622
1.368505 1.618111
1.002266 1.435789
2.283087 1.918557
2.819336 2.782858
1.435789 1.532895
2.100879 1.789707
1.560953 1.96985
2.100879 1.648748
2.556381 3.042187
1.056642 1.002266
2.057971 2.085507
1.695414 1.843129
2.457441 2.020825
2.180921 2.556381
1.934704 1.999953
1.366797 1.407732
2.358725 2.240641
2.841228 2.289804
1.905793 1.835176
2.305179 1.832671
2.208979 2.47382
2.611704 2.525473
1.338739 2.399727
3.029098 2.298679
4.076559 1.710893
1.957778 2.128937
2.495176 1.957778
2.578067 2.787337
2.02072 1.957778
1.744204 1.723472
2.298679 2.271367
1.936295 3.342533
2.819998 2.14702
2.08971 1.93382
0.9910637 1.401042
1.723472 1.790724
2.611704 2.282079
2.449715 2.667792
2.331932 2.308511
2.05581 1.991808
2.378397 1.002266
1.897425 2.327749
1.590053 1.723472
2.437351 2.128937
1.244734 1.981344
1.905793 2.479315
1.903042 1.321002
1.485693 1.905793
1.985836 2.252741
2.426185 2.255029
1.841254 1.918557
1.54195 1.838496
2.365325 2.7548
2.377393 2.392818
1.751321 1.435789
2.782858 2.684025
2.08971 3.017169
2.100879 2.088115
2.346175 1.723472
1.490846 1.823317
2.059944 2.069029
1.618111 1.590053
1.695414 1.618111
1.725968 1.532895
1.918557 1.905793
2.467118 2.184056
2.100879 1.500328
1.863233 2.2832
1.714431 1.628205
2.343098 3.406903
2.34904 2.016141
1.366797 1.184588
1.957778 1.366797
1.995518 2.126935
2.348606 2.29971
1.47227 1.366797
2.886622 2.842816
2.51716 2.538578
2.865152 2.834151
2.251154 2.63033
2.466678 2.184056
1.90329 1.802344
1.835176 1.5311
2.805277 2.100879
2.131261 2.29776
2.324022 3.127237
2.919189 3.070542
2.516394 2.48275
2.349339 2.154247
2.185018 1.202937
1.826845 2.100766
2.426185 2.398127
1.555053 1.055807
2.571923 2.617289
1.468579 1.294936
2.7548 1.618111
2.7548 1.292689
3.006001 2.977943
2.100879 2.185018
2.194516 2.81926
2.745923 2.977735
2.495176 1.821694
1.64551 1.690401
3.042486 3.045227
2.223298 2.271593
2.7548 2.173302
2.283087 1.47227
2.493921 2.458773
2.283087 2.899386
2.303547 2.158253
1.212646 1.790724
1.294936 1.366797
1.212646 1.294936
2.401505 2.437351
1.294936 3.332909
1.487774 2.08971
2.735072 2.512988
1.58542 1.961878
1.125635 0.9650317
2.676243 2.234297
1.795792 1.744204
2.639762 2.243968
2.226042 2.325052
3.689584 2.031886
2.006317 2.027752
2.571923 3.030879
2.133194 2.374031
2.79117 1.771257
2.531656 1.98793
1.695414 1.672178
1.908911 2.059944
1.730944 1.763072
2.724032 2.559719
2.148739 2.773823
2.685805 3.699152
1.909951 1.926525
2.126178 1.500328
2.388561 2.917394
2.243535 1.672178
2.243974 2.102948
1.676951 2.202231
1.723472 2.255029
2.85465 2.041925
1.905793 1.47227
1.338739 1.253468
2.710644 2.465409
1.590053 1.985836
2.488939 2.483871
2.32888 1.930486
3.252866 2.908842
2.275232 2.716723
2.098015 2.243856
1.627196 1.615248
2.344321 2.259614
3.042484 2.902127
1.829632 2.138608
2.990141 3.388817
2.562514 2.600533
1.957778 1.984354
1.338739 1.366797
1.866572 1.433049
2.126189 2.234297
2.947247 2.751466
1.578879 1.877735
2.019866 1.790724
2.128937 1.976826
1.392093 1.385259
2.128937 1.630875
1.366797 1.37383
2.169783 2.006317
2.365325 2.399501
1.125635 2.049585
1.790724 1.818782
2.416619 1.695414
1.58994 1.590053
1.47227 1.366797
2.095035 2.031886
1.500328 2.059759
3.082523 1.957778
2.071159 1.963668
2.778944 2.243968
1.22541 1.330429
3.405389 3.188323
3.31442 3.371647
1.756038 2.718319
3.805627 2.234297
2.449185 2.502561
1.253468 1.338739
2.195068 1.284624
1.58994 2.531578
2.977943 2.908024
1.778906 1.754625
1.720968 1.683341
1.430797 1.253468
1.723472 1.550388
2.560411 2.416619
2.181642 2.110099
2.003588 2.308402
1.818782 1.531914
1.797651 1.749902
2.285521 2.48275
1.918557 1.723472
2.214207 2.377397
2.272026 1.744204
3.293686 3.378957
2.215694 2.695197
2.742039 2.497756
2.255029 2.377397
2.441311 2.642008
2.531546 2.337267
1.510589 1.328817
1.434455 1.984345
2.265796 2.452533
2.572475 2.600533
2.312971 2.59894
1.560953 1.448553
2.102593 2.074535
2.378637 2.128937
2.639762 2.398127
1.525284 1.58994
2.243856 2.271367
2.122499 2.243968
1.253468 1.47227
1.819399 1.5311
1.980437 2.388561
1.576895 1.511427
1.366797 2.437351
1.964634 1.532895
3.070542 1.991808
2.226042 2.223242
2.100879 2.224247
1.327678 2.041925
2.75209 2.661713
1.292689 1.491552
2.510928 2.4745
2.640097 2.639762
1.746211 1.617452
2.243752 3.196524
2.128937 2.345421
2.948811 2.416619
2.100879 2.416619
1.173385 1.184588
1.461799 1.212646
2.413741 2.359519
3.058473 3.079299
2.059944 1.051057
1.795937 1.925984
2.397273 2.122248
1.47227 1.366797
2.388561 1.999207
1.366796 1.338739
2.243968 2.299425
1.407732 1.030324
2.337267 1.654925
1.126695 1.957778
1.47227 1.518904
2.074891 3.198026
2.725033 2.753091
1.173385 3.358338
1.751087 2.17784
3.332909 1.805414
1.097576 1.865405
1.01482 2.243535
1.790724 2.311258
3.081708 3.293685
2.462993 2.104396
2.125571 1.703269
2.411606 2.531656
2.215798 2.08971
1.338739 1.366797
2.633325 2.79117
2.377098 2.572475
2.377098 2.061653
2.126189 2.405558
2.511929 2.186812
2.711731 2.716723
4.104617 1.877735
1.672178 1.877735
3.081708 3.293685
2.983268 2.937011
2.059944 1.338739
2.284796 2.290382
2.239335 2.195075
2.273491 1.632945
2.401505 2.243978
1.338739 1.212646
1.212646 1.407732
1.877735 2.2541
1.672178 2.180921
1.983096 2.020713
1.617452 2.138887
2.224429 2.021114
1.22541 2.146776
1.435789 1.338739
2.611704 2.311258
2.572475 2.153629
3.070544 1.142028
2.908842 2.172156
2.66508 2.611704
1.002266 1.584209
1.695414 1.58994
1.774765 1.705885
2.643687 1.723472
1.723472 1.696841
2.388561 2.168157
2.665766 2.128937
1.560953 1.590053
1.918557 1.946615
2.977943 2.259614
2.594355 2.782858
2.031886 2.128937
2.720899 2.748957
2.669806 2.665075
2.639762 2.834848
2.444468 2.283087
2.611704 3.045227
2.023576 2.141701
2.754071 2.907497
2.78213 2.720559
2.2832 2.719805
1.918557 2.706085
1.665136 1.407732
1.64412 1.435789
2.639762 2.531654
2.165417 1.723472
1.212646 2.326685
2.506344 2.599981
1.915753 1.926616
1.368505 1.135685
1.590053 1.433697
1.991588 1.781591
1.951404 1.790724
2.378397 1.756038
1.338739 1.366797
2.514753 2.309479
2.320817 1.904884
2.646286 2.137246
2.100879 1.946615
3.293685 3.265627
2.128937 3.103108
1.618452 2.452468
3.001663 2.965181
1.756038 1.950448
2.041925 1.71399
2.328607 2.571923
1.78174 1.714235
1.500328 1.584482
1.967347 2.937011
1.723472 1.973045
1.253468 1.561882
2.483871 2.966665
1.94353 1.969535
1.125635 1.184588
1.027821 1.184588
1.125635 1.184588
1.184588 1.143653
2.937012 3.210958
1.877735 1.163856
2.699916 2.977943
2.810686 2.600649
1.698154 2.196189
3.030415 3.082966
2.611704 2.93034
1.523858 1.47227
1.292689 1.32435
1.22541 1.072884
2.626339 1.810333
2.819228 2.836632
1.22541 1.78174
1.976826 1.366797
1.031825 1.170086
2.059944 2.126189
2.126189 2.416619
2.324022 2.08971
2.78213 2.020391
2.29973 2.750946
2.510601 2.128937
1.695414 1.64551
1.715943 1.407732
2.531656 2.336571
1.49463 1.312421
1.992655 2.377397
2.573961 2.215948
2.466521 2.128937
3.063722 3.232281
1.877735 1.905793
1.500328 1.695414
1.0922 1.918557
1.598475 1.37383
2.801323 2.734064
2.031886 1.871891
1.751487 1.907375
1.905543 1.790724
2.145466 1.879331
2.153955 2.571923
1.835176 2.059944
2.452005 1.401888
1.532895 1.435789
1.961874 2.243968
2.444648 3.240896
2.611704 1.500328
2.599981 2.571923
1.818782 1.918557
1.860928 2.239285
1.877735 1.642262
2.724676 2.101908
2.931237 3.042187
2.401984 1.682649
1.841254 2.069029
1.835176 2.283087
2.506344 2.416619
2.095035 1.918557
2.255569 2.34102
1.946615 2.052144
1.650901 1.685363
2.906504 2.517154
2.08971 2.207488
1.366797 1.918557
2.050287 2.123817
1.435789 1.32435
2.01739 2.114491
1.428007 1.503042
2.572475 2.377397
2.963925 2.521979
2.08971 2.147762
2.513528 2.444648
1.392093 1.06488
1.631904 2.152838
1.830818 2.477243
1.214228 1.64412
1.588922 1.695414
2.822084 2.376315
3.447652 2.416619
2.020717 1.992655
2.905465 3.170317
2.167013 1.560953
1.790724 1.985836
2.350339 2.360048
1.918557 1.672178
2.141701 1.865405
2.437351 2.052775
2.271593 1.877735
2.444646 2.35208
2.860162 2.8474
2.8474 2.100879
1.626961 1.525514
1.577631 2.608065
2.748617 2.369951
1.946615 2.126189
2.196595 1.654592
1.9465 1.802029
2.501393 1.658933
3.422019 3.447951
1.946615 2.152838
1.906484 1.905793
2.528323 2.416619
2.329607 3.265628
2.377397 1.837347
1.905793 1.813197
2.059944 2.022316
1.818782 1.877735
1.47227 1.366797
1.974635 1.866554
1.338739 2.378397
2.122499 1.751321
3.11259 2.600533
1.877735 1.723472
2.34904 2.153629
1.695414 2.088115
1.145327 1.292689
2.016047 2.08971
2.522092 2.016295
2.457441 2.519589
3.332909 2.819342
2.0567 2.016141
1.184588 1.684237
1.407732 1.920271
3.671094 3.619109
2.377398 2.636722
2.095035 3.119004
2.695849 2.605606
2.272026 2.100879
2.193475 2.215694
2.165417 1.682649
1.002266 1.125635
1.751321 1.864971
1.802032 2.120681
1.723472 2.031886
1.348778 1.338739
1.401888 2.061653
2.126189 2.123924
2.328854 1.344573
1.199054 1.984345
2.114124 1.948134
1.684237 2.483871
1.682649 3.506976
1.195254 1.813197
1.942274 1.73144
1.253468 1.918557
3.006001 3.160265
1.142028 1.946615
2.243968 2.976234
1.655748 2.169759
2.888221 2.993696
2.243535 3.476008
1.550821 1.578879
1.94341 1.6803
1.192887 1.549118
1.722471 1.704968
1.808742 1.77445
1.928677 1.94387
1.292689 1.617452
2.359287 2.336568
1.955112 2.100879
1.772262 1.438368
2.077269 2.110773
2.128494 2.041925
2.599981 2.444468
1.990632 1.64412
2.748957 2.787589
2.801748 2.814116
1.148107 1.956296
1.484692 1.059883
2.155998 1.173385
1.981982 2.444468
1.279898 1.292689
1.97758 1.956169
2.224247 2.337267
3.591051 3.699152
2.049585 1.233265
2.128937 2.697515
1.990441 1.572794
3.101311 3.126364
2.449715 2.433211
2.298836 2.196189
2.556381 2.572963
1.338739 1.366797
1.184588 1.030324
1.928111 2.128937
1.723472 1.654592
1.595638 1.516915
2.33199 2.059944
1.744204 1.905793
2.176283 2.474738
1.435789 1.532895
1.835176 1.366797
2.100879 2.218791
2.965185 4.051867
2.455359 3.31692
2.791059 2.745123
1.94981 1.921752
2.499912 2.426185
1.4611 1.264631
1.64009 1.532894
2.560411 1.684237
2.7548 2.08971
1.64412 1.500328
2.180698 2.255029
3.369387 2.284306
1.790724 1.736388
1.723472 1.448553
2.349339 2.377397
1.856187 3.090744
2.457441 2.100879
2.599981 1.835176
3.46744 2.734276
1.984354 2.531654
2.659281 3.275338
2.295262 2.228782
2.25479 2.611704
2.506344 2.337481
1.243822 1.264631
2.060057 1.518904
2.695197 2.630526
2.398127 3.388997
2.243968 2.600533
1.937046 1.877735
3.265627 3.303635
3.042486 2.007638
2.100879 2.902127
2.365325 2.834848
1.818782 1.877735
1.590053 1.618111
2.794026 3.045227
1.642751 1.756261
1.863233 2.467118
0.9630057 1.818782
1.781018 2.011619
1.386999 1.695414
1.002266 1.212646
1.78174 1.782425
2.615696 2.30329
2.128937 2.100879
2.255029 1.779379
1.887293 2.498199
1.240585 1.260005
1.257766 1.615369
2.019307 3.094652
2.167017 2.476263
2.121184 2.104644
1.355736 2.419837
1.285217 1.276703
2.908023 2.516394
2.441929 2.549356
2.572478 2.195071
1.396921 1.318006
1.503042 1.75303
1.863233 2.273048
1.184588 1.284967
2.65881 2.611704
1.725968 1.697911
1.253468 1.656179
1.145327 1.327523
2.930158 2.921175
2.262326 2.382976
1.800433 1.561882
1.877735 1.212646
1.699671 3.46744
2.128937 2.611704
2.271593 2.2832
2.35208 1.664954
2.794026 4.104617
2.186812 2.19784
1.670096 1.723472
1.253468 1.47227
1.772262 1.756038
1.695414 2.283087
1.445348 1.455592
2.908842 1.672178
2.203042 2.174984
2.392403 2.326092
1.672178 1.590053
1.824686 2.822084
1.695414 1.059883
1.561882 1.631904
2.888218 2.7548
2.688665 2.49358
1.338739 2.460636
2.095409 2.637021
2.048894 2.509184
3.187193 2.377098
1.971928 2.243968
1.253468 1.561882
1.877735 1.723472
2.483871 2.416619
2.165417 2.243856
2.013867 1.818782
2.834848 2.041925
1.515832 1.630875
1.292689 1.64412
1.212646 1.877735
3.130793 2.243974
3.699152 1.810333
1.918557 1.292689
1.907375 2.531656
3.165851 2.754071
1.914549 2.822084
1.476291 1.48222
2.324022 1.946615
1.957778 1.946615
2.572475 1.500328
1.433009 1.435789
1.073035 1.401888
1.695414 1.394967
1.918557 1.946615
2.611704 1.946615
2.822084 2.711788
2.559636 2.031886
2.271593 2.215798
3.83548 1.030324
1.785254 3.005793
2.611704 2.416619
2.100879 1.905793
2.095035 2.100879
2.693284 2.452468
2.499655 2.311258
1.763893 1.838496
1.772262 1.910525
2.915424 2.128937
2.176283 1.249126
2.215798 2.377098
2.719918 2.826834
1.879317 1.907375
2.34904 1.970332
1.500328 1.338739
1.877735 2.05581
2.060057 2.05581
2.976234 2.226042
1.704972 2.203039
1.289948 2.193475
2.639762 2.284588
3.005793 2.636914
1.828832 1.392225
3.005793 1.737035
1.642261 2.180921
2.599981 1.948116
1.302371 1.261436
1.918557 1.723472
2.243535 2.494736
1.47227 1.292689
1.652506 1.75303
1.984828 2.206239
1.905793 1.838496
1.54115 1.666426
1.407732 1.946615
2.534402 2.342041
1.946615 1.746582
1.407732 1.44584
1.965441 2.041925
1.744204 2.35208
1.461107 1.631408
2.525814 2.564445
2.611704 2.520494
2.308516 1.760285
1.500328 1.407732
3.126974 3.113393
1.550821 2.283087
2.091196 2.031886
2.184056 2.422237
2.467118 1.730944
1.500328 2.858564
2.426185 2.478173
2.267092 2.287778
1.468579 1.124484
2.283087 1.184588
1.695414 2.059944
1.47227 1.953094
2.472526 2.013867
1.723472 1.93836
1.938583 1.695414
2.822084 2.908953
2.485007 2.716723
1.966418 2.206239
2.539912 2.563722
1.605688 1.511491
2.079674 2.336568
2.352934 2.128937
2.061653 1.866554
2.2541 2.422479
1.355302 2.571882
1.762692 1.338739
1.985836 2.100879
1.672178 1.617452
2.703372 2.809174
2.226042 1.866554
2.081146 2.017497
3.265627 2.36664
1.618111 1.587197
1.420977 1.500328
2.167017 2.271593
1.338739 1.366797
2.359038 2.506344
1.723472 1.513092
2.331932 2.297055
1.369683 2.452468
1.026316 1.718153
1.744204 1.560953
2.153629 2.483871
2.226042 1.905793
2.311258 2.100879
1.578879 2.020825
1.675976 1.473503
2.388561 2.367337
1.394309 1.566818
2.212718 2.019866
2.847318 2.650925
3.206136 3.24189
1.47227 2.770791
2.611704 2.586361
2.29973 1.560953
2.021723 2.146489
2.299425 2.324022
1.946615 1.695414
1.437122 1.409064
1.609856 1.698154
2.549829 1.863233
2.061653 2.59894
1.526995 1.422366
1.818782 1.877735
1.625114 1.598352
2.349331 2.377389
1.918557 2.08971
2.376626 2.389063
2.639762 2.725033
2.600536 2.977943
3.14658 3.219657
2.489096 2.511929
1.532895 1.905793
2.377389 2.391892
2.088115 2.29425
1.624991 1.905793
1.435789 1.583616
1.56758 1.815276
2.454692 2.48275
2.713867 2.503488
1.366797 1.47227
2.331932 2.53166
2.243974 2.472704
1.407732 1.255067
1.714432 1.877622
3.512375 3.853415
2.552751 2.81237
3.131166 3.042482
1.599419 0.9614443
3.147844 3.159614
1.902083 3.196637
2.454348 2.243968
1.500328 1.283679
1.500328 1.47227
2.787337 2.639762
1.618111 1.918557
1.818782 1.654592
3.079562 2.559714
1.513092 1.285217
2.22946 2.15696
2.826816 2.822084
2.398127 1.946615
2.193475 2.226042
2.128937 2.228979
3.006001 3.017169
2.735072 2.570882
2.059944 2.153584
2.108847 1.779545
1.955853 1.863233
2.019307 2.023576
2.419332 2.408251
2.059944 2.572475
1.212646 1.407732
2.756285 2.357187
3.553311 3.43827
2.193475 2.248799
2.559714 2.235536
1.253468 0.9630057
2.018814 1.39323
2.004884 2.690261
1.905793 1.877735
1.918557 1.907375
3.304852 3.311704
1.278786 2.611704
2.472706 2.497756
3.006001 3.447652
1.47227 1.253468
2.760124 2.552984
2.717065 2.559718
1.283679 2.594765
1.337809 1.484692
2.388561 1.88332
2.296993 1.53423
2.143299 2.416619
1.877735 1.818782
1.720106 1.500328
1.866561 2.074891
2.413871 2.472708
1.506067 1.560953
1.330429 1.302371
1.905793 2.125571
1.017155 1.253468
2.281528 3.001582
1.63646 1.590053
2.061653 1.905793
2.418211 2.552649
2.921858 2.676243
2.444646 2.416619
2.415368 1.928507
1.47227 1.253468
2.901384 2.78213
1.866564 1.963668
2.441929 2.444649
2.08971 2.061653
2.336568 2.265952
2.611704 2.639762
2.324366 2.013867
1.946615 1.695414
1.672178 1.338739
1.366797 1.654592
1.951603 2.023918
2.975231 2.7548
3.070545 3.447951
2.745236 2.459623
2.128937 1.933643
2.247608 2.268651
2.268651 2.247608
1.125635 1.634203
2.859345 3.881474
1.970332 2.251021
2.630752 2.226571
2.570882 2.779524
2.126189 2.534402
1.841254 1.813197
2.472704 2.442628
1.212646 1.338739
1.287445 1.500328
2.89286 3.282623
1.946615 1.918557
2.128937 2.061653
2.544452 2.323115
1.435789 1.615369
2.100879 2.35208
1.877735 1.822185
1.723472 2.215694
3.853415 2.822084
2.377397 2.7548
1.918557 1.212646
1.386999 1.450291
1.338739 1.58994
1.500328 1.338739
2.639762 2.7548
3.212736 2.862906
1.983911 2.745236
2.856061 2.457441
1.946615 2.052088
2.2541 2.215694
1.435789 1.407732
1.22541 1.723472
1.338739 1.366797
0.9502416 3.26563
2.766051 2.803588
1.723584 1.905793
1.58994 1.670096
2.340277 2.350339
2.825022 2.465409
2.521979 2.348896
1.695414 1.672178
2.296993 1.444559
1.866567 2.100879
2.467118 2.416619
2.522779 2.528323
1.593794 1.57025
2.128937 1.744204
2.046279 1.790724
1.856682 2.077643
4.104617 2.611704
2.556381 2.388561
1.995518 2.135581
2.159986 1.905793
2.938607 2.59894
2.231556 2.449715
2.062797 2.013867
1.906484 1.152542
2.611704 1.679986
1.170086 1.264631
2.640762 2.676243
1.292689 1.350102
1.608766 1.658933
2.483871 2.283087
1.64551 1.684353
1.760285 1.002266
1.389396 1.406397
2.02072 1.992662
2.272026 2.324022
2.020825 1.985836
2.059944 2.264697
1.500328 1.338739
1.366797 1.695414
1.78801 1.002266
2.754071 1.796722
2.754071 1.64009
1.790724 1.666901
1.618111 1.790724
2.639762 2.649
2.716723 2.120681
2.572475 2.35208
2.11502 2.135751
2.122499 2.186812
1.732553 1.292689
2.570882 1.981706
2.572475 2.629712
1.709316 1.723472
1.509876 1.789018
2.031886 2.273326
1.525021 1.544591
1.436643 1.435789
2.141701 2.112773
2.768351 1.946615
3.038881 2.908953
1.292689 1.42884
1.341936 1.538228
2.572475 2.472704
2.834848 2.620335
1.695414 1.772262
1.338739 1.543148
2.183004 2.100879
2.466678 1.818782
2.338657 1.957778
2.128937 1.877735
1.985836 2.276232
1.345135 1.317077
1.918557 2.059944
3.027985 3.052848
1.407732 1.905793
1.723472 1.695414
2.38719 2.151318
3.091274 2.559714
2.451353 2.531654
1.407732 1.772262
2.553183 2.20554
2.599981 2.509672
1.528499 3.12253
2.980926 2.879966
1.002266 1.954583
1.741772 1.629161
2.936899 2.2832
2.978375 2.754071
2.365325 2.388561
2.267538 2.226042
1.338739 1.366796
2.349127 2.702815
1.790724 1.489014
1.47227 1.618111
1.366797 1.338739
2.010904 1.695414
1.212646 2.46132
2.213125 3.070544
2.821038 2.713867
1.22541 1.723472
1.983096 1.569321
1.330429 1.47227
1.719463 1.513092
1.560953 2.255029
1.918557 2.580331
1.488389 1.983911
1.823995 1.992662
2.688665 2.678983
1.779545 2.061653
1.618111 1.790724
2.637021 2.665079
2.637021 2.665079
1.790724 1.772262
2.559712 2.331402
2.600533 2.690885
2.207488 1.946615
2.416619 2.397892
2.465409 2.060057
2.512988 1.803207
2.506344 2.095035
1.961878 1.976658
1.835176 1.723472
1.513092 1.946615
2.946492 2.955474
1.366796 1.405639
1.723472 1.552313
2.058319 1.962488
2.503488 2.741597
1.859338 1.755939
1.73836 1.803371
2.547647 2.542711
1.097576 1.946615
2.085953 2.59894
2.457554 2.080146
2.052088 2.600427
1.237339 1.532895
2.114161 1.493665
1.097576 1.366797
1.813197 2.283087
3.473714 3.31442
2.611704 2.61956
1.64412 1.58994
1.723472 1.700401
2.061653 2.08971
2.403373 2.47295
1.590053 1.584209
1.877735 1.500328
2.787589 2.782858
1.47227 1.401888
1.338739 1.366797
2.154253 3.078202
2.611704 2.091581
2.685809 2.742037
2.600533 1.918557
2.667789 2.546769
2.858564 2.21487
3.042486 2.678494
2.377397 3.042486
2.416619 2.165417
1.366797 2.097168
2.431507 2.427781
1.264631 1.163856
1.590053 1.422366
2.823683 2.872583
2.21487 2.243968
2.695197 2.571923
1.628783 2.059944
2.449207 2.864795
2.834848 2.578067
1.578446 2.467118
2.192987 2.275113
1.877735 1.818782
1.338739 1.435789
1.866554 2.337267
2.128937 1.615353
1.93679 2.283087
1.90329 1.93679
1.835176 1.672178
1.935646 1.971667
2.283087 2.43168
0.9843851 1.165565
1.532895 1.500328
1.838496 1.816962
2.180921 1.292689
1.184588 1.723472
1.47227 1.500328
1.402242 1.374184
1.560953 1.877735
1.299515 1.330429
2.169759 1.867264
2.059944 2.152205
1.723472 1.734634
1.292689 1.184588
2.255029 2.243752
2.388561 2.365325
2.866491 2.847398
3.193059 3.154423
1.212646 1.47227
2.166666 1.289948
1.715216 1.58994
1.253468 2.274832
2.869869 2.724032
1.925403 2.048223
1.550821 1.628161
1.988141 2.254458
1.946615 1.366909
1.407732 1.366797
1.790724 1.306917
2.799386 2.838882
1.946615 1.62367
1.32072 1.817872
1.926412 1.790724
2.128937 1.877735
1.840379 2.059944
1.918557 2.334595
1.980971 1.868358
2.308511 2.258048
3.199491 2.054572
1.642804 2.393548
3.265627 2.819116
2.641781 2.720899
2.965181 2.787589
1.338739 1.253468
2.08971 2.061653
1.839995 1.818782
2.161726 1.22541
2.7548 2.559714
2.7548 2.782858
2.908842 2.376838
3.699152 2.560411
1.757873 1.338739
2.031886 1.672178
2.782858 2.7548
3.032432 2.847398
2.81934 2.745123
2.34941 1.590053
1.526239 1.695414
2.377397 1.815416
1.955853 2.377397
2.388561 2.393862
1.560953 1.47227
1.435789 1.407732
2.556381 2.611704
2.586361 2.611704
1.656179 1.684237
2.48275 2.454692
1.877622 1.790724
2.862906 2.834848
1.656153 0.9910637
2.65949 2.377395
1.590053 1.618111
1.723472 1.590053
1.702334 1.884917
2.673042 2.493921
2.02072 1.684353
2.100879 2.416619
1.427534 1.723472
