gender,sciach1,sciach2,sciach3,sciach4,sciach5
1,43.45,42.17,32.84,31.01,21.1
1,59.33,68.41,64.73,78.18,75.84
0,54.62,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,48.41,48.56,46.62,56.8397948260481,58.9703812636165
0,35.78,42.68,50.7,48.27,44.58
1,56.73,32.53,46.21,56.8397948260481,58.9703812636165
0,54.22,58.69,42.5,58.82,70.74
0,41.56,43.35,44.11,56.61,51.4
1,54.04,46.24,56.1942100943784,56.8397948260481,58.9703812636165
1,65.75,66.87,69.88,71.65,75.14
1,54.51,52.0369003285871,67.42,65.41,63.37
1,70.74,57.86,71.3,63.5,53.14
0,63.6,60.35,71.51,57.2,67.69
1,45.92,45.83,50.19,47.39,58.9703812636165
0,40.19,36.23,39.45,38.67,38.58
1,53.06,57.23,59.67,59.42,49.83
1,57.35,54.25,38.53,62.76,45.31
1,50.72,48.13,55.93,56.62,58.9703812636165
0,37.52,33.95,26.68,41.31,37.26
1,67.53,61.5,69.86,66.03,66.25
1,57.21,62.68,63.7,63.96,57.7
1,48.48,35.86,37.36,33.48,39.92
0,53.46,46.6,57.77,56.37,37.71
1,59.11,66.34,65.29,60.37,42.26
1,52.93,52.0369003285871,64.08,65.45,65.58
0,47.86,60.91,65.97,59.57,70.09
1,65.28,54.83,56.1942100943784,56.8397948260481,58.9703812636165
0,34.11,44.05,42.13,32.89,53.18
0,52.87,58.34,43.16,63.72,58.19
0,40.13,46.59,44.31,56.8397948260481,59.49
1,59.78,62.42,57.06,58.67,51.73
1,38.01,40.26,42.85,51.73,42.75
1,52.32,54.05,56.1942100943784,56.8397948260481,58.9703812636165
1,49.5,58.68,51.45,63.84,59.71
0,50.07,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,63.48,56.2,62.43,70.22,63.53
0,46.42,50.9,62.44,60.1,44.65
0,48.83,46.26,58.01,49.2,58.23
0,52.7,36.42,40.01,26.89,58.9703812636165
0,54.88,52.23,59.13,59.93,58.9703812636165
0,50.3450864600325,59.33,61.08,67.68,64.72
1,28.62,30.24,36.03,56.8397948260481,58.9703812636165
0,47.67,44.73,50.75,48.18,30.2
1,45.15,50.24,52.28,58.09,56.47
0,45.58,50.05,52.35,65.24,58.97
1,63.78,69.93,70.87,80.09,80.5
1,61.63,59.94,71.89,69.27,63.35
0,46.26,72.17,53.25,55,47.7
1,63.69,60.6,66.43,64.33,58.9703812636165
0,44.98,50.82,57.99,61.37,61.16
0,58.44,69.44,54.68,53.47,51.15
0,50.67,57.1,48.21,57.92,52.25
1,59.32,44.69,52.6,56.8397948260481,45.53
1,66.4,65.73,77.46,74.94,78.74
1,51.4,48.58,47.98,58.51,46.26
0,49.7,47.85,61.44,60.79,52.48
1,46.91,50.19,59.72,46.28,55.14
1,47.64,37.14,31.09,56.8397948260481,58.9703812636165
0,45.09,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,40.94,56.95,51.05,55.96,52.8
0,60.55,62,66.59,68.91,73.43
0,51.6,56.56,66.24,50.77,56.89
0,58.9,57.1,61.61,60.28,60.22
1,64.92,62.99,65.54,74.65,58.9703812636165
1,47.07,52.0369003285871,34.27,55.69,26.73
0,60.87,67.5,65.32,55.99,68.7
0,57.86,54.03,63.37,52.6,58.9703812636165
0,59.38,70.05,62.05,66.51,65.73
1,68.79,61.89,61.66,69.14,62.92
0,44.17,57.92,59.45,50.41,62.33
0,43.79,46.5,54.92,55.87,58.07
0,50.15,54.2,58.05,67.64,62.38
0,62.41,66.66,74.17,68.35,72.23
0,62.1,65.44,59.92,64.29,58.9703812636165
1,56.98,58.43,64.85,66.58,70.85
1,54.7,52.01,42.87,51.58,63.96
0,37.36,52.0369003285871,56.1942100943784,56.26,58.9703812636165
1,35.86,40.24,56.1942100943784,56.8397948260481,58.9703812636165
0,36.08,50.75,56.1942100943784,42.88,58.9703812636165
1,45.51,32.86,40.96,45.69,58.9703812636165
1,56.11,26.62,45.66,60.93,55.88
0,54.81,69.48,65.16,70.31,66.5
1,59.06,43.62,65.46,51.69,59.67
0,36.49,54.12,40.26,53.23,39.68
1,41.76,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,64.21,60.77,68.34,77.41,72.98
1,62.86,49.12,68.31,67,71.28
0,34.78,45.69,45.83,47.32,55.52
1,51.46,56.05,51.71,55.48,62.69
1,49.72,39.91,44.47,49.45,55.12
1,46.69,46.6,53.92,58.03,65.63
1,55.77,52.63,54.37,38.73,47.55
1,41.56,49.32,45.17,48.58,58.9703812636165
0,49.77,65.43,69.47,63.79,63.04
0,47.48,68.7,67.08,65.47,66.39
0,51.01,56.63,56.24,67.49,65.73
1,54.36,37.57,56.1942100943784,56.8397948260481,58.9703812636165
1,47.8,48.41,48.39,56.87,53.4
1,35.91,44.43,48.03,35.9,47.52
0,59.07,71.78,70.89,74.25,79.52
0,50.77,52.64,45.94,58.69,58.9703812636165
0,65.69,62.9,66.12,59.04,55.89
1,51.72,65.68,62.61,69.33,67.84
1,50.63,52.0369003285871,56.1942100943784,56.8397948260481,54.42
0,47.41,58.18,59.7,62.49,63.49
0,49.29,58.3,60.79,63.18,62.26
0,49.85,58.8,43.1,55.93,39.01
1,51.68,59.3,59.67,62.36,67.81
0,55.56,33.27,53.6,56.8,56.97
1,43.86,36.01,33.55,32.34,58.9703812636165
0,49.21,64.48,59,56.97,61.97
0,62.3,68.69,63.38,70.71,72.64
1,57.81,58.21,68.57,68.62,68.47
0,61.37,65.03,65.09,60.92,68.25
1,42.92,49.82,46.27,61.91,53.78
0,37.01,50.07,48.08,50.44,58.09
1,48.02,54.12,50.93,54.9,48.25
1,39.89,30.31,35.5,56.8397948260481,58.9703812636165
1,55.96,65.37,63.54,57.19,64.66
1,50.53,63.25,53.34,51.08,62.31
1,58.45,64.97,66.86,63.74,72.07
1,67.71,65.63,67.4,66.08,58.9703812636165
0,59.54,55.54,63.13,65,67.78
0,53.9,60.45,63.78,68.26,65.61
1,58.72,62.78,67.39,68.46,58.9703812636165
1,62.53,61.69,66.96,58.72,67.26
1,38.83,44.11,45.65,39.25,60
0,51.23,71.34,59.39,64.04,63.54
0,56.8,62.92,56.19,60.4,68.55
1,41.87,46.57,57.24,59.51,67.56
0,59.11,74.95,59.83,65.12,69.8
1,58.23,64.52,60.89,67.7,76.8
1,50.3450864600325,67.64,63.2,67.38,71.93
1,35.46,41.51,47.65,54.4,54.53
0,49.01,55.12,57.31,63.18,62.82
0,57.05,57.47,70.02,61.47,62.77
1,68.04,69.84,71.51,73,79
0,53.16,61.26,59.77,66.26,68.62
1,60.17,74.67,59.37,61.45,67.05
0,56.31,63.46,59.13,60.03,64.9
1,43.33,41.26,48.71,60.32,68.33
1,60.49,66.86,70.63,66.51,72.59
0,40.97,58.94,61.53,59.25,62.29
0,45.53,53.56,55.79,64.11,61.83
0,47.94,44.88,59.23,35.85,47.66
0,43.05,48.4,57.96,55.84,58.56
0,46.08,34.89,59.86,44.81,58.9703812636165
1,51.27,53.34,62.4,58.09,43.94
1,70.57,67.15,72.54,79.25,84.8
0,46.1,55.73,55.25,62.3,61.54
0,64.45,66.57,68.4,71.34,75.74
1,36.75,54.98,58.29,58.04,59.25
1,59.49,61.36,65.38,67.69,72.65
0,51.75,56.63,61.09,57.46,58.13
1,53.11,52.0369003285871,56.1942100943784,61.26,61.67
1,53.43,44.21,50.75,53.5,64.83
0,49.51,50.35,49.22,47.51,59.95
1,55.29,59.99,59.72,68.12,70.66
0,58.74,65.6,71.88,63.83,73.47
1,62.68,59.39,63.54,68.43,72.59
0,53.43,57.11,52.08,56.8397948260481,58.9703812636165
1,57.59,68.95,50.16,56.8397948260481,58.9703812636165
1,47.42,55.28,61.08,57.14,64.48
1,52.13,49.43,67.46,61.3,62.64
1,58.57,67.52,60.41,67.52,69.29
0,64,69.09,74.15,73.89,79.04
1,63.62,67.88,69.31,74.83,78.72
1,52.73,58.87,62,67.43,69.77
0,51.1,52.39,61.37,71.1,72.58
1,45.8,52.76,47.48,28.17,43.39
0,39.72,41.19,51.18,54.53,60.54
1,37.65,32.67,53.06,48.13,49.35
1,56.8,68.68,66.82,68.72,69.35
1,57.73,62.88,65.87,51.46,60.72
0,44.9,30.97,65.31,53.81,51.54
0,56.08,64.26,57.87,61.9,68.69
0,44.41,41.48,53.97,46.55,45.83
0,52.69,56.88,55.4,66.43,65.34
0,37.47,53.88,52.43,62.39,57.49
1,60.98,58.08,61.34,70.33,59.65
1,58.33,68.35,66.3,61.53,71.62
0,50.67,58.05,60.41,56.15,63.13
0,40.5,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,43.43,51.66,53.34,56.59,53.75
0,43.97,36.21,39.8,38.7,42.89
1,64.07,65.55,65.57,67.76,74.19
0,32.34,46.98,52.9,60.46,55.56
1,48.29,51.91,55.81,58.74,61.68
0,60.07,51.34,56.8,64.2,58.7
1,68.53,64.75,71.2,62.21,58.9703812636165
0,72.85,60.84,68.51,70.4,79.81
1,59.85,62.62,61.2,68.15,74.65
1,48.89,49.29,58.75,61.11,59.26
1,52.03,54.7,61.66,69.4,78.16
0,39.34,66.84,58.19,67.95,80.56
1,34.36,35.72,49.42,52.58,55.94
1,37.61,56.35,58.7,65.16,69.64
0,58.65,64.71,67.39,67.42,65.8
1,50.75,50.15,55.5,68.86,64.53
0,53.12,57.14,61.06,60.33,58.9703812636165
0,38.16,48.92,51.7,59.13,53.73
1,55.98,64.39,57.6,62.74,46.34
1,55.65,55.57,60.33,67.97,71.08
1,58.9,57.95,54.23,57.53,69.5
1,68.98,71.06,67.5,56.8397948260481,58.9703812636165
1,37.39,34.89,34.38,31.93,58.9703812636165
1,56.61,54.19,59.53,50.73,65.65
1,56.89,75.18,67.91,73.21,74.11
0,62.67,62.75,67.9,63.85,70.98
0,53.12,53.92,58.07,59.75,58.28
0,61.28,61.04,61.96,66.28,64.9
0,62.1,62.23,68.15,55.55,66.15
0,67.03,68.31,72.01,72.09,71.96
1,55.76,56.45,67.03,68.58,58.9703812636165
1,48.31,55.48,54.04,49.41,61.21
1,44.31,34.7,56.1942100943784,36.75,58.9703812636165
1,60.95,58.34,67.8,57.32,62.41
1,50.49,46.88,58.57,53.36,58.9703812636165
0,66.93,59.18,67.33,65.98,52.8
1,35.4,42.27,50.76,55.73,58.9703812636165
0,47.62,51.57,54.98,57.65,58.82
1,59.84,47.59,57.94,58,63.51
0,58,57.45,60.74,69.12,48.21
0,55.76,60.45,66.8,66.4,72.02
0,41.17,48.73,39.85,58.44,58.9703812636165
1,61,57.04,75.12,70.59,70.17
1,33.02,51.01,43.8,48.52,58.9703812636165
0,45,40.24,52.32,52.48,56.59
0,40.71,46.22,56.02,52.3,50.33
1,50.61,50.38,54.48,51.42,22.5
0,61.22,57.75,59.9,67.35,58.9703812636165
0,60.2,65.11,66.82,63.83,64.29
1,37.41,47.24,50.97,55.87,35.63
1,35.35,37.28,41.05,42.55,58.9703812636165
1,45.24,58.4,44.18,53.34,30.12
0,53.5,53.01,63.96,59.82,62.3
1,41.64,54.23,48.99,48.35,34.48
1,51.19,63.58,55.44,58.13,55.56
0,48.7,58.55,51.69,56.8,62.53
1,52.49,56.64,66.86,56.45,53.42
1,67.58,48.38,68.99,41.17,68.77
0,54.28,60.85,61.61,69.94,64
1,62.68,64.13,72.22,68.47,55.93
0,55.41,70.12,58.88,72.22,66.51
1,51.71,61.2,64.12,64.49,59.57
0,65.55,69.02,72.91,68.49,62.67
0,61.45,55.38,57.19,53.02,54.76
0,53.52,57.69,67.89,65.41,61.42
1,68.74,75.41,79.28,82.97,91.12
1,52.81,57.05,65.99,40.51,52.92
1,46.24,48.82,62.8,51.48,39.94
1,40.29,52.0369003285871,56.1942100943784,49.98,58.9703812636165
1,60.34,60.3,59.6,56.81,65.45
0,36.4,50.9,61.38,64.02,66.35
1,53.91,50.98,54.39,62.2,59.42
0,61.18,69.13,68.17,77.39,74.84
0,42.91,57.11,56.81,61.67,65.56
0,53.36,60.32,56.17,59.8,66.85
1,46.92,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,69.7,70.09,80.5,81.06,77.82
1,52.69,63.84,63.7,43.41,67.89
0,51.41,64.29,62.19,68.1,68.27
0,46.13,58.93,55.3,58.85,66.48
1,60.31,54.14,60.44,66.32,62.51
0,55.15,65.63,66.58,67.36,70.9
1,65.93,62.73,70.68,65.89,73.25
0,57.63,59.59,63.76,69.36,75.39
0,59.46,69.96,72.85,69.42,72.56
0,62.6,70.34,66.77,68.9,75.1
0,54.04,63.27,65.85,67.31,67.23
1,47.86,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,51.79,43.6,52.04,63.53,56.43
0,62.34,59.75,58.57,61.04,65.89
1,38.46,48.6,56.1942100943784,56.8397948260481,53.3
1,48.49,31.18,38,56.8397948260481,58.9703812636165
0,54.93,60.32,66.53,64.76,66.67
0,47,55.08,63.07,62.29,63.8
1,49.12,56.84,56.65,63.91,55.48
1,46.23,53.4,54.8,56.24,41.07
0,48.23,61.78,58.71,68.13,62.93
1,32.69,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,41.79,52.0369003285871,60.47,57.06,46.76
1,44.41,32.5,42.77,49.59,49.09
1,61.6,45.19,57.91,58.48,64.07
0,26.51,31.82,41.98,44.44,37.63
0,48.26,46.56,42.72,49.55,54.44
1,45.12,50.38,48.83,56.8397948260481,49.41
1,47.24,59.1,53.78,46.42,28.85
1,47.54,39.99,47.5,44.01,47.02
1,50.11,28.93,54.83,56.8397948260481,58.9703812636165
0,36.87,39.99,44.46,39.21,49.3
1,45.23,26.99,54.07,56.8397948260481,58.9703812636165
0,34.14,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,50.48,54.87,57.12,63.75,62.94
0,37.16,42.88,58.09,56.61,53.01
1,45.07,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,42.85,43.68,51.46,57.79,57.88
0,46.01,46.46,45.21,60.35,63.41
1,47.58,49.17,60.39,55.34,60.42
0,49.79,54.87,53.19,58.9,64.59
1,43.23,43.29,51.32,51.02,44.96
0,50.28,63.8,62.17,63.27,65.28
0,49.61,49.94,48.05,56.8397948260481,50.97
1,56.22,65.85,60.05,56.8397948260481,65.2
1,41.6,41.63,56.1942100943784,56.8397948260481,49.73
0,43.87,40.2,31.13,46.29,39.31
0,43.97,50.33,59.06,65.08,63.58
1,50.08,46.05,52.31,61.64,34.43
1,50.3450864600325,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,49.34,48,50.16,54.72,35.33
0,48.34,59.4,52.17,64.91,58.95
1,61.98,56.32,67.29,66.59,34.4
1,58.08,56.43,53.31,57.29,47.01
1,59.7,52.0369003285871,57.49,56.8397948260481,58.9703812636165
0,54.04,57.43,64.02,63.38,58.21
0,45.51,63.21,52.32,55.65,61.98
1,43.89,57.04,54.05,60.6,68.53
0,33.96,31.73,41.34,42.09,44.23
1,43.94,38.99,59.57,55.47,43.96
1,50.8,55.29,57.51,61.69,59.47
0,61.54,56.88,63.18,65.81,58.9703812636165
0,36.58,51.17,56.1942100943784,56.8397948260481,58.9703812636165
1,55.43,64.61,72.95,66.32,69.03
0,60.65,63.69,67.89,70.42,72.79
0,41.97,47.67,35.28,42.22,41.08
0,48,38.36,47.07,44.76,50.11
1,50.2,58.74,58.45,63.44,69.34
1,46.24,52.37,61.44,64.13,62.31
1,47.96,60.15,63.03,57.68,56.59
0,46.65,33.89,33.56,56.8397948260481,40.27
0,57.79,74.02,70.14,74.92,72.91
0,44.54,37.64,55.36,54.69,49.33
1,47.52,47.89,53.45,55.41,68.7
0,54.69,37.3,54.89,48.89,50.93
1,60.62,59.49,62.8,72.29,72.36
1,51.63,52.0369003285871,66.49,68.67,74.01
0,53.05,58.4,67.12,68.82,72.01
0,49.61,54.76,55.97,57.56,67.15
0,43.25,64.67,56.1942100943784,56.8397948260481,58.9703812636165
0,57.82,68.9,57.38,66.83,76.22
0,42.03,43.26,40.21,41.05,40.2
0,46.22,31.02,50.13,51.01,50.66
1,65.78,68.4,66.29,66.4,69.85
0,46.04,39.46,56.1942100943784,56.8397948260481,58.9703812636165
0,38.12,36.11,54.93,36.01,58.9703812636165
1,50.21,47.46,41.73,38.93,50.08
0,49.85,52.39,45.44,52.17,58.9703812636165
1,31.41,32.64,35.79,32.29,58.9703812636165
1,29.43,29.56,56.1942100943784,56.8397948260481,58.9703812636165
1,32.22,32.07,50.28,33.17,40.71
1,49.99,52.0369003285871,56.1942100943784,43.41,58.9703812636165
1,39.28,31.51,56.1942100943784,56.8397948260481,58.9703812636165
1,33.33,37.67,43.3,43.46,53.63
1,63.26,44.21,57.63,61.91,58.9703812636165
0,37.93,36.73,38.17,56.8397948260481,58.9703812636165
1,36.15,34.4,56.1942100943784,56.8397948260481,58.9703812636165
0,31.62,52.0369003285871,56.1942100943784,53.3,37.79
1,44.61,52.0369003285871,41.08,39.46,58.9703812636165
0,32.59,26.09,43.68,39.06,30.43
0,45.79,40.41,37.95,35.79,35.98
1,38.55,28.19,43.79,47.39,45.63
0,43.57,39.84,40.48,51.55,58.9703812636165
0,44.27,61.17,55.6,57.35,63.07
1,33.35,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,28.94,35.23,56.1942100943784,56.8397948260481,58.9703812636165
1,40,38.74,50.93,46.85,58.9703812636165
1,44.14,40.44,53.05,56.8397948260481,58.9703812636165
0,34.85,30.05,33.19,36.23,58.9703812636165
1,37.71,43.13,46.86,56.8397948260481,58.9703812636165
0,37.78,32.93,40.77,41.54,43.54
0,37.99,29.15,40.07,35.45,58.9703812636165
1,44.04,34.56,43.5,56.8397948260481,58.9703812636165
1,44.76,45.14,51.01,50.93,58.9703812636165
0,43.99,57,61.18,60.34,67.14
1,59.33,67.21,64.39,66.32,63.39
0,27.01,23.84,36.82,28.17,29.83
0,42,56.78,60.13,54.95,58.9703812636165
1,36.76,40.09,46.13,55.47,55.17
0,44.16,28.02,35.3,56.8397948260481,58.9703812636165
0,59.51,55.33,64.76,63.35,56.78
1,67.42,71.14,74.23,60.37,83.57
1,43.56,69.09,58.08,54.75,46.15
1,50.68,63.67,74.38,76.53,78.07
1,62.01,65.37,65.95,70.14,72.33
0,57.26,67.9,69.43,72.18,71.6
1,66.48,72.63,63.87,62.49,71.39
0,33.6,22.13,56.1942100943784,29.08,23.44
1,54.23,55.37,51.72,62.95,63.82
1,36.56,42.81,40.18,27.43,58.9703812636165
0,53.16,63.46,57.21,58.58,71.92
1,54.25,61.34,53.16,45.63,42.14
1,53.22,61.97,57.67,66.99,70.04
1,57.95,56.41,58.5,69.08,71.75
0,49.33,56.35,67.94,49.87,58.9703812636165
0,53.9,58.5,63.46,51.91,67.61
0,54.92,65.18,64.69,56.8397948260481,68.47
0,55.96,65.32,72.17,47.33,74.27
1,40.42,53.47,53.89,44.9,58.9703812636165
1,48.89,56.81,65.57,53.95,49.44
1,35.37,48.6,58.78,56.8397948260481,58.9703812636165
1,64.15,72.2,73.43,56.8397948260481,61.8
1,46.35,59.09,55.6,32.21,32.71
0,54.17,58.13,44.66,35.14,67.63
1,34.22,28.61,36.61,28.02,58.9703812636165
1,54.96,64.91,60.23,70.67,70.22
0,58.89,57.91,61.14,67.26,64.8
1,39.92,36.12,49.58,35.11,58.9703812636165
0,40.85,54.3,51.95,36.51,55.9
1,36.1,30.98,66.14,56.8397948260481,42.76
0,39.3,49.23,54.15,39.13,58.9703812636165
1,32.14,37.48,49.72,33.69,58.9703812636165
0,51.61,68.95,66.94,59.84,71.92
1,45.94,52.82,46.35,30.16,58.9703812636165
1,39.98,39.66,49.25,49.08,58.9703812636165
0,49.48,60.46,57.66,67.98,77.91
0,58.98,59.03,62.25,65.83,71.03
1,55.87,49.53,53.39,29.71,58.9703812636165
0,40.98,35.56,39.42,27.68,58.9703812636165
0,52.34,57.44,55.37,31.24,25.59
0,62.42,65.27,74.5,73.47,74.06
1,65.21,74.74,69.48,70.73,72.73
0,39.01,44.26,33.87,35.83,58.9703812636165
0,40.36,46.18,51.23,61.52,64.01
0,40.53,44.08,41.38,34.29,37.23
0,52.16,53.08,52.05,53.2,58.9703812636165
1,60.47,65.23,62.82,75.13,67.11
1,66.77,52.76,54.62,42.48,58.9703812636165
1,61.53,57.7,35.79,30.98,58.9703812636165
1,55.39,63.89,73.04,57.64,63.93
0,39.18,51.17,48.66,46.02,52.9
0,46.72,52.83,56.58,54.18,57.55
1,59.56,60.08,60.19,39.46,58.9703812636165
0,62.57,64.46,64.1,60.47,50.37
1,37.36,36.11,56.1942100943784,56.8397948260481,58.9703812636165
1,53.27,59.25,57.35,58.23,63.93
1,40.6,47.9,47.99,23.83,71.79
0,52.78,64,65.44,61.4,60.63
1,39.89,54.61,52.77,32.33,50.47
1,61.17,66.89,67.31,70.12,72.43
1,52.91,61.07,64.24,49.95,58.9703812636165
1,50.39,47.3,37.68,27.43,58.9703812636165
1,68.49,63.84,67.62,58.79,62.68
1,57.88,64.32,72.2,56.8397948260481,58.9703812636165
1,43.94,69.55,71.25,71.64,81.31
1,41.73,45.72,37.99,24.76,58.9703812636165
0,43.21,58.54,63.95,43.58,58.9703812636165
0,53.93,53.69,53.09,26.3,58.9703812636165
0,57.04,52.8,55.86,66.97,70.34
1,50.19,55.37,57.38,52.33,58.9703812636165
1,55.44,62.71,70.71,70.63,79.53
1,51.6,58.35,67.54,46.75,52.02
0,43.91,56.02,47.66,56.8397948260481,58.9703812636165
0,38.86,29.13,44.9,32.07,58.9703812636165
0,54.28,58.65,64.41,67.52,62.53
1,45.03,53.76,43.11,27.97,58.9703812636165
0,51.73,48.5,63.81,44.14,58.9703812636165
1,33.85,45.2,44.81,34.37,58.9703812636165
0,55.84,64.5,61.12,73.19,72.67
0,50.83,59.12,56.05,67.45,43.47
1,34.59,48.77,43.11,49.8,58.9703812636165
1,36.61,51.2,61.07,46.71,58.9703812636165
0,57.97,52.61,64.78,45.16,71.54
0,70.19,65.82,70.88,76.81,75.06
1,41.82,50.82,58.54,38.75,58.9703812636165
1,61.82,71.73,73.05,53.75,78.74
1,33.43,24.27,56.1942100943784,56.8397948260481,58.9703812636165
0,38.82,46.57,53.25,80.51,57.79
1,58.08,68.22,73.69,36.16,78.94
0,60.66,55.14,60.5,56.8397948260481,43.54
0,62.11,64.48,65.27,56.8397948260481,57.99
1,64.08,66.74,60.09,35.61,47.27
1,42.55,39.97,56.1942100943784,56.8397948260481,58.9703812636165
1,38.58,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,52.12,63.46,57.21,69.58,64.67
0,38.76,56.29,56.1942100943784,56.8397948260481,58.9703812636165
0,53.74,62.54,54.31,52.91,71.21
0,61.83,70.81,71.42,73.41,81.44
0,61.5,68.03,61.08,69.66,73.49
1,59.55,54.3,66.39,56.8397948260481,45.04
1,65.31,48.91,56.14,37.56,81.94
0,49.14,59.13,52.98,49.14,70.01
