schoolid,newmetho,enthusia,cnsensus,cndition,encourag,momeduc,dadeduc,perteach,enjoy,importnt,mathscor
88,3,2.75,3.5,1.86,3,5,4,2.2,2.25,3.5,338.48
88,3,2.75,3.5,1.86,3,6,6,3.6,2.25,4,503.54
88,3,2.75,3.5,1.86,3,5,6,2.8,2.25,3.25,490.37
88,3,2.75,3.5,1.86,3,1,2,2.8,2.25,3,350.09
88,3,2.75,3.5,1.86,3,4,4,3,3,3.75,390.75
88,3,2.75,3.5,1.86,3,,,2.6,3,4,477.99
88,3,2.75,3.5,1.86,3,1,1,3.4,3,3.5,422.06
88,3,2.75,3.5,1.86,3,2,2,3,2.25,2.75,402.82
88,3,2.75,3.5,1.86,3,6,4,3.4,2.5,3,470.35
88,3,2.75,3.5,1.86,3,3,3,3,2.25,3.5,418.48
88,3,2.75,3.5,1.86,3,2,3,3.8,2,2.75,518.57
88,3,2.75,3.5,1.86,3,6,5,3,2.25,3,272.82
88,3,2.75,3.5,1.86,3,,,3.2,3.25,4,488.97
88,3,2.75,3.5,1.86,3,1,1,3,2,2.5,479.16
89,2,3.5,3,1.71,3,3,3,2.6,2,2.75,445.43
89,2,3.5,3,1.71,3,3,,4,,,285.59
89,2,3.5,3,1.71,3,6,2,2.4,2.25,3,331.94
89,2,3.5,3,1.71,3,5,5,2.4,2,2.75,523.17
89,2,3.5,3,1.71,3,5,4,3.4,4,4,489.75
89,2,3.5,3,1.71,3,3,3,3,2,3,471.83
89,2,3.5,3,1.71,3,4,4,3,2,2.75,440.29
89,2,3.5,3,1.71,3,,,2.4,4,3.5,494.73
89,2,3.5,3,1.71,3,3,3,3,2.25,3,424.4
89,2,3.5,3,1.71,3,3,3,3.2,3.5,4,594.52
89,2,3.5,3,1.71,3,3,3,2.8,2.25,4,484.61
89,2,3.5,3,1.71,3,3,3,3.2,1.5,3,382.02
89,2,3.5,3,1.71,3,3,3,3,2,3,462.25
89,2,3.5,3,1.71,3,3,3,3,3,3,431.64
89,2,3.5,3,1.71,3,6,,1.8,1.75,4,495.98
89,2,3.5,3,1.71,3,6,3,2,2.5,3.5,372.91
89,2,3.5,3,1.71,3,6,5,3.6,4,3.75,472.15
89,2,3.5,3,1.71,3,3,3,2.6,3.25,3.25,311.29
89,2,3.5,3,1.71,3,4,,2.25,2.75,2.5,308.02
89,2,3.5,3,1.71,3,5,4,1.6,1,3,516.93
89,2,3.5,3,1.71,3,6,3,2.4,1,1,314.88
89,2,3.5,3,1.71,3,4,6,3,1,3,481.8
89,2,3.5,3,1.71,3,5,,3.2,2.25,4,402.12
90,3,3,3.5,1.14,3,3,3,3,3,4,521.69
90,3,3,3.5,1.14,3,6,6,2.6,1.75,3,583.61
90,3,3,3.5,1.14,3,3,3,3.8,1,2.75,475.81
90,3,3,3.5,1.14,3,6,6,3.8,2,3,559.78
90,3,3,3.5,1.14,3,6,3,2.6,1,1,541.08
90,3,3,3.5,1.14,3,3,3,3,2,2.5,599.19
90,3,3,3.5,1.14,3,3,3,3,2.25,2.25,406.71
90,3,3,3.5,1.14,3,6,6,3,4,4,664.93
90,3,3,3.5,1.14,3,3,3,2.8,2,3,439.04
90,3,3,3.5,1.14,3,5,6,3.6,1.5,3,638.45
90,3,3,3.5,1.14,3,6,3,2.8,3.25,3.75,698.82
90,3,3,3.5,1.14,3,6,6,2.6,2.5,3,531.58
90,3,3,3.5,1.14,3,6,1,2.8,1.75,3.25,558.06
90,3,3,3.5,1.14,3,6,6,2.4,3,3,463.81
90,3,3,3.5,1.14,3,3,3,3,2,3,500.42
90,3,3,3.5,1.14,3,3,3,3,1.5,2,511.95
90,3,3,3.5,1.14,3,6,3,3,2.25,4,534.23
90,3,3,3.5,1.14,3,3,3,3.4,2.5,3.75,491.7
90,3,3,3.5,1.14,3,5,3,3,1.5,1.5,533.37
90,3,3,3.5,1.14,3,5,5,3,1,2,555.73
90,3,3,3.5,1.14,3,6,3,2.8,2,2.5,455.32
90,3,3,3.5,1.14,3,6,2,2.4,1.25,2,528.46
90,3,3,3.5,1.14,3,5,3,2.4,1.75,1.5,495.2
90,3,3,3.5,1.14,3,4,4,4,1.75,2,614.69
91,3,3,3,1,3,3,3,3.2,2.5,3.25,549.34
91,3,3,3,1,3,2,2,3.2,2.75,3.25,495.12
91,3,3,3,1,3,5,2,3.2,2,3,477.05
91,3,3,3,1,3,3,3,3,1,1.5,600.98
91,3,3,3,1,3,5,4,3,1.75,1.5,472.69
91,3,3,3,1,3,3,3,2.8,1.75,2,612.43
91,3,3,3,1,3,3,3,3.6,2,3.5,533.37
91,3,3,3,1,3,6,6,2.75,2.25,2,544.98
91,3,3,3,1,3,4,4,4,2.75,3,623.03
91,3,3,3,1,3,6,3,3.4,1.5,3,663.76
91,3,3,3,1,3,6,3,2.8,1.25,2.5,538.35
91,3,3,3,1,3,6,6,3,1,1,558.3
91,3,3,3,1,3,5,5,3.8,3,3,519.27
91,3,3,3,1,3,3,2,3.6,4,4,641.17
91,3,3,3,1,3,6,3,3,2.25,2.75,551.99
91,3,3,3,1,3,4,3,,3,3,402.12
91,3,3,3,1,3,6,3,2.8,3.25,3.75,515.53
92,3,3,3.5,2.86,3,2,2,2.2,1,1,425.8
92,3,3,3.5,2.86,3,5,,3,2.25,2.5,462.02
92,3,3,3.5,2.86,3,6,,2.8,2.5,3.25,530.18
92,3,3,3.5,2.86,3,2,3,2.4,1,3,452.91
92,3,3,3.5,2.86,3,5,2,2.8,1.5,2.25,547
92,3,3,3.5,2.86,3,3,3,3,2,2.75,398.61
92,3,3,3.5,2.86,3,5,6,2.2,1.5,2.25,500.5
92,3,3,3.5,2.86,3,6,6,2.6,2.25,2.25,539.99
92,3,3,3.5,2.86,3,6,3,3,2.5,3,595.53
92,3,3,3.5,2.86,3,2,3,2.4,3,3,497.3
92,3,3,3.5,2.86,3,4,6,3,1,2.75,574.96
92,3,3,3.5,2.86,3,6,6,2.8,1.75,2.25,434.83
92,3,3,3.5,2.86,3,3,3,2.6,2.75,4,502.76
92,3,3,3.5,2.86,3,6,3,2.8,2.75,3,374.39
92,3,3,3.5,2.86,3,2,3,2.8,1,2,497.62
92,3,3,3.5,2.86,3,6,6,2.6,1.25,2.5,494.03
92,3,3,3.5,2.86,3,3,3,3.2,1.5,2.75,686.35
92,3,3,3.5,2.86,3,4,4,3,2.25,3.75,452.28
92,3,3,3.5,2.86,3,2,3,2.6,1.75,2.5,426.42
92,3,3,3.5,2.86,3,6,6,3.6,2.5,2.25,529.79
92,3,3,3.5,2.86,3,3,3,2.4,2,3,515.45
92,3,3,3.5,2.86,3,6,4,3,3.25,3.5,583.92
92,3,3,3.5,2.86,3,3,3,3.25,2,2.25,485.85
93,4,3.5,3.5,2,4,3,3,1.4,2.25,2.5,364.89
93,4,3.5,3.5,2,4,3,3,3,3.25,4,595.61
93,4,3.5,3.5,2,4,6,6,2.2,1.5,1.75,473.7
93,4,3.5,3.5,2,4,3,3,3,2,3,509.77
93,4,3.5,3.5,2,4,4,3,3,1.5,3,668.05
93,4,3.5,3.5,2,4,6,3,2.6,2.25,3.5,483.13
93,4,3.5,3.5,2,4,6,6,3.4,3.25,4,671.16
93,4,3.5,3.5,2,4,6,3,3,2.5,3,524.65
93,4,3.5,3.5,2,4,5,5,3.6,3.25,3.75,555.96
93,4,3.5,3.5,2,4,2,2,3,2,3.25,448
93,4,3.5,3.5,2,4,3,3,3,2,2.75,476.9
93,4,3.5,3.5,2,4,5,3,2.4,1.75,2,469.89
93,4,3.5,3.5,2,4,3,3,2.6,2.75,2.5,523.94
93,4,3.5,3.5,2,4,5,6,3,1.75,2.25,560.24
93,4,3.5,3.5,2,4,3,3,2.2,1,2.75,515.53
93,4,3.5,3.5,2,4,5,6,3.8,2.75,3.5,620.53
93,4,3.5,3.5,2,4,3,3,3,2.25,3,493.64
93,4,3.5,3.5,2,4,6,3,3,1.25,3.75,587.04
93,4,3.5,3.5,2,4,6,6,3.2,1,2.5,604.1
93,4,3.5,3.5,2,4,6,3,3,2.75,3,389.34
93,4,3.5,3.5,2,4,3,3,2.2,2.25,3,357.1
949,9999.009,9999.009,9999.009,9999.009,9999,4,5,3,2,3,358.73
949,9999.009,9999.009,9999.009,9999.009,9999,4,6,3.2,2.75,3,554.32
949,9999.009,9999.009,9999.009,9999.009,9999,6,,3.6,3.5,3.75,362.55
949,9999.009,9999.009,9999.009,9999.009,9999,,1,,4,4,356.55
949,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.6,1.5,2,478.07
949,9999.009,9999.009,9999.009,9999.009,9999,1,1,2,2.25,1.75,362.39
949,9999.009,9999.009,9999.009,9999.009,9999,6,6,3,2.75,3,326.95
949,9999.009,9999.009,9999.009,9999.009,9999,2,2,3.8,1.25,3.5,295.4
949,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.8,3.25,3,402.82
949,9999.009,9999.009,9999.009,9999.009,9999,5,6,2,2.25,2.25,296.11
949,9999.009,9999.009,9999.009,9999.009,9999,2,3,2.4,2,2,470.82
949,9999.009,9999.009,9999.009,9999.009,9999,2,3,2.2,1.25,2.25,426.58
949,9999.009,9999.009,9999.009,9999.009,9999,4,3,3,3,3,323.91
949,9999.009,9999.009,9999.009,9999.009,9999,3,,2.6,2.5,3,436
949,9999.009,9999.009,9999.009,9999.009,9999,5,5,3,3.25,2.5,401.26
949,9999.009,9999.009,9999.009,9999.009,9999,2,2,3.2,3.75,4,465.13
949,9999.009,9999.009,9999.009,9999.009,9999,5,,2.4,1.5,2,256.61
949,9999.009,9999.009,9999.009,9999.009,9999,4,4,3.6,3.75,4,530.02
949,9999.009,9999.009,9999.009,9999.009,9999,,,3,2.5,2.75,361.3
949,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2.5,2.5,370.49
949,9999.009,9999.009,9999.009,9999.009,9999,6,3,3,2.75,2.75,575.04
949,9999.009,9999.009,9999.009,9999.009,9999,2,2,2.6,2.75,3,325.32
949,9999.009,9999.009,9999.009,9999.009,9999,,,,,,287.23
949,9999.009,9999.009,9999.009,9999.009,9999,4,4,1.6,1.5,3.5,310.13
95,4,2.25,4,2,3,3,3,3,3,3,555.1
95,4,2.25,4,2,3,5,5,3,3.25,4,518.57
95,4,2.25,4,2,3,6,6,4,3,3.25,547.7
95,4,2.25,4,2,3,6,6,3,2,3.5,679.89
95,4,2.25,4,2,3,5,3,3.2,2,2.25,453.68
95,4,2.25,4,2,3,3,3,3,3,3,577.38
95,4,2.25,4,2,3,3,3,2.4,2.75,3.25,395.26
95,4,2.25,4,2,3,6,6,3,2.25,3,624.89
95,4,2.25,4,2,3,3,3,2.8,1.5,2.75,425.49
95,4,2.25,4,2,3,2,3,2.4,1,1.5,460.85
95,4,2.25,4,2,3,3,,2.8,2,2.5,489.67
95,4,2.25,4,2,3,5,6,3,1,1,548.87
95,4,2.25,4,2,3,3,3,3,1.75,1.75,501.82
95,4,2.25,4,2,3,6,4,3,3,3,409.05
95,4,2.25,4,2,3,6,3,2.2,1.75,3,508.99
95,4,2.25,4,2,3,3,3,3,2,2.75,486.48
95,4,2.25,4,2,3,6,6,4,1,2.75,468.64
95,4,2.25,4,2,3,6,,2.2,2.25,3,539.91
95,4,2.25,4,2,3,3,3,4,4,4,580.65
95,4,2.25,4,2,3,3,3,4,1.5,3.75,551.6
95,4,2.25,4,2,3,5,5,3,2,2.75,504.32
96,4,2.5,3,1.57,2,4,4,3.2,1,1.25,477.83
96,4,2.5,3,1.57,2,5,3,3,1.75,3,467.55
96,4,2.5,3,1.57,2,3,3,3.4,1.25,3.75,484.06
96,4,2.5,3,1.57,2,6,5,2.6,2,2,347.75
96,4,2.5,3,1.57,2,3,2,3,3.5,3,377.11
96,4,2.5,3,1.57,2,6,5,3,1.5,3,487.02
96,4,2.5,3,1.57,2,3,3,3,3.25,3,591.87
96,4,2.5,3,1.57,2,6,4,2.4,1.5,1.75,466.3
96,4,2.5,3,1.57,2,6,1,3.2,1,1,483.44
96,4,2.5,3,1.57,2,3,3,3.2,2.25,2.75,444.57
96,4,2.5,3,1.57,2,4,6,3.6,3,4,474.17
96,4,2.5,3,1.57,2,3,3,2.6,2.75,4,444.88
96,4,2.5,3,1.57,2,3,3,3,2.75,3,482.66
96,4,2.5,3,1.57,2,4,3,2.8,,,518.49
96,4,2.5,3,1.57,2,3,3,4,3.75,4,498.16
97,4,3.25,3.5,2.71,4,1,2,3,3,3.25,521.61
97,4,3.25,3.5,2.71,4,1,3,3.2,2,3.75,299.61
97,4,3.25,3.5,2.71,4,4,2,2.8,2.25,3,283.88
97,4,3.25,3.5,2.71,4,2,2,2.8,2.5,3,269.23
97,4,3.25,3.5,2.71,4,3,3,2.4,1.75,3,395.81
97,4,3.25,3.5,2.71,4,2,2,3,2.5,2.75,404.46
97,4,3.25,3.5,2.71,4,3,2,1.6,1.25,1.75,413.72
97,4,3.25,3.5,2.71,4,2,2,2.8,2,3.75,472.92
97,4,3.25,3.5,2.71,4,2,3,3,2.75,3,358.97
97,4,3.25,3.5,2.71,4,2,2,3.2,3.25,3.75,403.21
97,4,3.25,3.5,2.71,4,6,4,3.2,2.25,3,508.76
97,4,3.25,3.5,2.71,4,2,1,2.4,2,2.25,441.46
97,4,3.25,3.5,2.71,4,,2,2.4,1.25,1,491.7
97,4,3.25,3.5,2.71,4,3,2,2.6,3,2.25,441.38
97,4,3.25,3.5,2.71,4,1,2,2.8,1,2.25,441.3
97,4,3.25,3.5,2.71,4,3,,2,1,2.25,332.48
97,4,3.25,3.5,2.71,4,1,3,3,1.75,2.67,413.96
97,4,3.25,3.5,2.71,4,6,3,3.6,2.25,3.75,363.95
97,4,3.25,3.5,2.71,4,2,3,3,1,2,457.11
98,4,4,3.5,3.14,3,6,6,2.8,2,2.5,507.2
98,4,4,3.5,3.14,3,,,3,3,3.75,311.14
98,4,4,3.5,3.14,3,3,3,3.4,3.25,3.75,645.85
98,4,4,3.5,3.14,3,3,3,2.6,1.5,3.25,514.29
98,4,4,3.5,3.14,3,4,4,3,1,1,414.11
98,4,4,3.5,3.14,3,6,6,3.8,3.75,4,376.41
98,4,4,3.5,3.14,3,3,2,1.8,3.25,3.25,410.61
98,4,4,3.5,3.14,3,5,5,3,2.5,3,395.11
98,4,4,3.5,3.14,3,4,6,3,1,2,475.65
98,4,4,3.5,3.14,3,6,4,2.8,2.75,3,599.66
98,4,4,3.5,3.14,3,4,5,2.6,3,2.75,422.29
98,4,4,3.5,3.14,3,6,,4,3.5,4,405.94
98,4,4,3.5,3.14,3,3,2,3,1.5,2.75,325.16
98,4,4,3.5,3.14,3,3,3,2.6,2.75,3.25,418.71
98,4,4,3.5,3.14,3,6,3,2.8,2.75,4,502.52
98,4,4,3.5,3.14,3,,,2.8,3,3,527.92
98,4,4,3.5,3.14,3,3,3,2.8,2,2.75,502.91
98,4,4,3.5,3.14,3,4,5,3,3,3,567.57
98,4,4,3.5,3.14,3,4,,2.8,4,3.25,336.14
98,4,4,3.5,3.14,3,4,4,3,2.5,3,441.22
99,3,4,4,2.43,4,3,3,3,1.75,3.75,501.98
99,3,4,4,2.43,4,2,3,2.6,2.75,3.5,405.23
99,3,4,4,2.43,4,4,4,2.6,2.5,2.25,460.15
99,3,4,4,2.43,4,4,3,3,2.75,3,493.72
99,3,4,4,2.43,4,,,3.6,3.5,3.75,460.46
99,3,4,4,2.43,4,5,3,2.8,3,3,496.06
99,3,4,4,2.43,4,4,4,3,1.5,2.75,394.72
99,3,4,4,2.43,4,,,3,1.5,4,332.33
99,3,4,4,2.43,4,,,3.2,1,2.75,469.26
99,3,4,4,2.43,4,3,3,3.2,2.75,3.25,495.05
99,3,4,4,2.43,4,3,3,2.6,1.5,3,502.6
99,3,4,4,2.43,4,2,,2.8,2.25,3,479.16
99,3,4,4,2.43,4,3,3,3,2.75,3,404.38
99,3,4,4,2.43,4,3,3,3.2,1.25,3.5,562.03
99,3,4,4,2.43,4,4,3,3,2.25,2.25,537.97
99,3,4,4,2.43,4,3,3,2.6,2.25,2,387.79
99,3,4,4,2.43,4,4,,3,1,1.75,562.97
100,4,3,3,3.43,2,6,3,2.8,3,2.5,591.01
100,4,3,3,3.43,2,3,3,2,2,2.5,431.41
100,4,3,3,3.43,2,6,5,3,2.75,4,699.98
100,4,3,3,3.43,2,6,4,3.4,2.5,3,576.52
100,4,3,3,3.43,2,2,3,2.2,2,3,414.89
100,4,3,3,3.43,2,3,3,4,3.75,3,424.08
100,4,3,3,3.43,2,3,3,3,3,3,582.44
100,4,3,3,3.43,2,5,4,3,2,3.75,565.07
100,4,3,3,3.43,2,6,6,3,2,3,616.72
100,4,3,3,3.43,2,6,6,3.2,2.75,3.5,552.38
100,4,3,3,3.43,2,2,3,3.2,3,3,269.7
100,4,3,3,3.43,2,3,3,3,3,3,432.81
100,4,3,3,3.43,2,4,3,3,1,3.25,410.84
100,4,3,3,3.43,2,4,4,2.6,2,2.75,583.07
100,4,3,3,3.43,2,4,6,2.8,3,3.75,603.08
100,4,3,3,3.43,2,5,4,3,3,3,570.6
100,4,3,3,3.43,2,6,4,3,2,2.75,555.1
100,4,3,3,3.43,2,6,6,3,3.5,3,656.75
100,4,3,3,3.43,2,3,3,1.8,3,3,403.37
100,4,3,3,3.43,2,4,4,3,2.25,3.25,499.49
100,4,3,3,3.43,2,5,5,3,1.25,2.25,565.31
100,4,3,3,3.43,2,4,4,2.4,1.75,3,527.06
100,4,3,3,3.43,2,3,3,2.8,3,3,454.62
101,2,3,3.5,1.29,3,6,3,3,2.33,,237.37
101,2,3,3.5,1.29,3,5,5,2.8,2.75,3,351.64
101,2,3,3.5,1.29,3,4,4,4,,3,304.21
101,2,3,3.5,1.29,3,4,4,2.6,2,3,410.22
101,2,3,3.5,1.29,3,3,3,3,3.25,4,353.82
101,2,3,3.5,1.29,3,4,4,2.6,2,2.25,301.64
101,2,3,3.5,1.29,3,4,3,3,2,3,501.98
101,2,3,3.5,1.29,3,5,5,1.6,2.75,3.5,243.22
101,2,3,3.5,1.29,3,6,,3.6,3.75,4,430.86
101,2,3,3.5,1.29,3,4,4,2.8,3.5,4,424.4
101,2,3,3.5,1.29,3,5,5,2.4,2.25,4,474.87
101,2,3,3.5,1.29,3,3,,2.4,2.75,2.75,395.42
101,2,3,3.5,1.29,3,4,5,3.4,2.75,3.75,449.24
101,2,3,3.5,1.29,3,6,3,3,2.25,2.5,459.76
101,2,3,3.5,1.29,3,4,4,2.6,2.5,3.75,444.1
101,2,3,3.5,1.29,3,6,6,2.8,4,4,410.3
101,2,3,3.5,1.29,3,6,6,2.8,2.5,3,272.19
101,2,3,3.5,1.29,3,3,3,2.4,2.75,4,407.49
101,2,3,3.5,1.29,3,3,3,3.2,2.25,4,349.62
101,2,3,3.5,1.29,3,5,4,2.2,2,2.75,375.95
101,2,3,3.5,1.29,3,4,4,2.25,3,2.75,281.54
102,3,3,2.5,2.43,3,3,3,3.2,2.25,3,536.41
102,3,3,2.5,2.43,3,6,6,4,2,4,606.2
102,3,3,2.5,2.43,3,6,6,4,2.5,2.25,647.09
102,3,3,2.5,2.43,3,3,3,2.8,2.5,3,543.42
102,3,3,2.5,2.43,3,6,6,4,3.25,4,557.36
102,3,3,2.5,2.43,3,4,5,3,1,2.75,478.07
102,3,3,2.5,2.43,3,3,3,3.2,1.25,2,570.29
102,3,3,2.5,2.43,3,3,3,3.4,2.25,2.75,475.65
102,3,3,2.5,2.43,3,6,6,3,2.75,4,495.75
102,3,3,2.5,2.43,3,3,3,3.6,2.25,3,498.24
102,3,3,2.5,2.43,3,3,3,3,2.25,2.75,587.43
102,3,3,2.5,2.43,3,3,3,3.2,1.5,3,511.56
102,3,3,2.5,2.43,3,3,3,3,2.75,4,520.21
102,3,3,2.5,2.43,3,3,,3,2,3,411.47
102,3,3,2.5,2.43,3,,,2.4,1.5,3,498.08
103,3,3,3,1,4,3,3,3,1.5,2.75,539.21
103,3,3,3,1,4,6,3,3,2.25,3,732.31
103,3,3,3,1,4,6,6,3,2.75,4,614.3
103,3,3,3,1,4,5,3,3.4,2,3,537.81
103,3,3,3,1,4,6,6,3.2,2.75,3,561.72
103,3,3,3,1,4,6,4,3.8,3.25,4,547.31
103,3,3,3,1,4,6,3,3,2.25,3.75,542.64
103,3,3,3,1,4,3,3,3.2,1,2.5,485.47
103,3,3,3,1,4,6,6,3.2,1.75,3.25,499.17
103,3,3,3,1,4,4,6,3,3,4,525.11
103,3,3,3,1,4,4,4,3.2,2.5,2.25,542.33
103,3,3,3,1,4,6,6,3.6,3.25,3.75,677.47
103,3,3,3,1,4,3,3,3.6,1.5,2.25,500.58
103,3,3,3,1,4,4,3,3,4,4,692.04
103,3,3,3,1,4,5,5,3,1.75,3.25,607.21
103,3,3,3,1,4,3,3,3.8,2.25,3.5,534.93
103,3,3,3,1,4,3,3,3,4,4,634.71
103,3,3,3,1,4,3,3,4,4,4,565.85
103,3,3,3,1,4,5,5,3,2.25,4,634.63
103,3,3,3,1,4,5,3,3,3,3.25,595.45
103,3,3,3,1,4,3,3,3,3.75,4,550.43
103,3,3,3,1,4,6,6,2.8,1.5,2.5,591.63
103,3,3,3,1,4,3,3,2.8,2.5,3.5,575.98
103,3,3,3,1,4,6,3,3.2,2.25,3.25,542.33
103,3,3,3,1,4,6,6,2.2,1,1,483.44
103,3,3,3,1,4,3,3,3,2,3,559
104,3,4,4,1.57,4,4,3,3.8,2.5,3.5,412.56
104,3,4,4,1.57,4,5,5,3,3.75,4,563.83
104,3,4,4,1.57,4,3,3,2.8,2,2.25,522.85
104,3,4,4,1.57,4,3,,2.6,2.5,4,540.38
104,3,4,4,1.57,4,3,,2.4,1.25,2.5,375.01
104,3,4,4,1.57,4,3,3,3,3.75,4,595.22
104,3,4,4,1.57,4,3,3,3,1.5,3,514.44
104,3,4,4,1.57,4,,,3,2.25,3,377.43
104,3,4,4,1.57,4,6,3,2.8,2,3,437.87
104,3,4,4,1.57,4,6,6,3.6,2.5,2.75,539.6
104,3,4,4,1.57,4,6,6,2.6,3.75,3.5,613.68
104,3,4,4,1.57,4,4,3,3.2,2,3.25,575.35
104,3,4,4,1.57,4,3,3,2.8,1,1,389.19
104,3,4,4,1.57,4,6,4,2.6,2.25,3,502.13
104,3,4,4,1.57,4,4,6,3.4,3,3,392.15
104,3,4,4,1.57,4,6,3,2.6,1.75,3,569.12
104,3,4,4,1.57,4,6,4,3,1,1,500.26
104,3,4,4,1.57,4,3,3,2.2,2,2.5,522.46
104,3,4,4,1.57,4,6,6,3,1,2.5,526.28
104,3,4,4,1.57,4,3,3,2.8,3,3,430.16
104,3,4,4,1.57,4,6,,3.2,1,1.25,454.62
104,3,4,4,1.57,4,2,2,2.8,1.75,3.25,590.62
104,3,4,4,1.57,4,1,3,3.6,2.75,3.75,487.18
104,3,4,4,1.57,4,3,,2.2,1.5,3,440.52
104,3,4,4,1.57,4,5,5,2.4,2.25,3.75,458.9
104,3,4,4,1.57,4,6,3,3,,,529.01
105,2,2.75,3,2.14,2,3,3,2.2,2,3.25,423.31
105,2,2.75,3,2.14,2,4,,2.6,2.25,2.75,377.97
105,2,2.75,3,2.14,2,2,,2.8,2,3,476.82
105,2,2.75,3,2.14,2,3,3,3.4,1.5,3.5,302.57
105,2,2.75,3,2.14,2,3,,1.6,1,1,354.06
105,2,2.75,3,2.14,2,3,3,2.4,4,4,434.44
105,2,2.75,3,2.14,2,,,3.6,3.25,3,396.67
105,2,2.75,3,2.14,2,3,3,2.4,2.75,2.75,450.57
105,2,2.75,3,2.14,2,,,3.2,2.5,3.25,366.6
105,2,2.75,3,2.14,2,3,,,,,378.67
105,2,2.75,3,2.14,2,3,3,4,3.5,4,418.63
105,2,2.75,3,2.14,2,3,,3.8,2.5,3.75,352.58
105,2,2.75,3,2.14,2,,2,1.4,1.5,1.25,421.12
105,2,2.75,3,2.14,2,4,3,3.33,2.5,3.75,335.13
105,2,2.75,3,2.14,2,3,3,3,3.75,4,467.94
105,2,2.75,3,2.14,2,3,3,3.6,2.5,3.5,497.62
105,2,2.75,3,2.14,2,3,3,2.4,2.75,2.75,387.63
105,2,2.75,3,2.14,2,3,3,2.2,3,3,236.36
106,4,3,4,2.29,3,6,4,3,2.25,3.75,498.63
106,4,3,4,2.29,3,6,6,4,2,4,473.16
106,4,3,4,2.29,3,1,1,3.4,3,4,467.71
106,4,3,4,2.29,3,1,3,2.25,2,,332.79
106,4,3,4,2.29,3,2,3,2,1,3.5,376.73
106,4,3,4,2.29,3,2,3,2.6,2.25,3,242.9
106,4,3,4,2.29,3,5,4,2.2,2.5,3,410.61
106,4,3,4,2.29,3,6,1,3,3,3,463.58
106,4,3,4,2.29,3,6,6,4,4,,272.43
106,4,3,4,2.29,3,3,3,3.2,2,3,375.01
106,4,3,4,2.29,3,3,3,3,2.5,4,601.92
106,4,3,4,2.29,3,4,4,2.75,1.25,1.5,343.15
106,4,3,4,2.29,3,3,3,3.2,1.75,2.25,538.12
106,4,3,4,2.29,3,3,3,3,2.25,2.75,578.16
106,4,3,4,2.29,3,3,3,2.8,1,3,554.01
106,4,3,4,2.29,3,1,1,3,2.75,3,470.2
106,4,3,4,2.29,3,4,1,3.2,3,3,500.58
106,4,3,4,2.29,3,3,3,2.8,1.5,2.5,520.67
106,4,3,4,2.29,3,3,3,3,2,2.75,548.17
106,4,3,4,2.29,3,4,3,3.4,2.75,4,480.95
106,4,3,4,2.29,3,5,2,3,2.25,2.5,459.14
106,4,3,4,2.29,3,2,2,2.8,2.25,3,414.11
107,4,4,4,2.29,4,6,6,,2.5,2.25,604.95
107,4,4,4,2.29,4,2,2,2.8,3.25,3.5,344.71
107,4,4,4,2.29,4,4,2,3.4,3.75,3.75,487.02
107,4,4,4,2.29,4,2,2,2.8,2.75,3.25,484.06
107,4,4,4,2.29,4,4,4,2,3.25,3,285.43
107,4,4,4,2.29,4,2,2,2.6,1.75,2.25,448.78
107,4,4,4,2.29,4,4,3,3.6,1.75,2.75,557.44
107,4,4,4,2.29,4,6,5,3.4,2.25,3.5,527.84
107,4,4,4,2.29,4,,,3.6,3,4,440.6
107,4,4,4,2.29,4,3,3,2.8,3,4,407.1
107,4,4,4,2.29,4,4,5,2.8,1.75,2,446.83
107,4,4,4,2.29,4,3,3,4,3,2.75,577.38
107,4,4,4,2.29,4,6,6,2.8,2.75,3.25,474.72
107,4,4,4,2.29,4,,,,,,312.85
107,4,4,4,2.29,4,2,2,2.4,2.25,2.75,487.49
107,4,4,4,2.29,4,2,3,3,1.75,2.25,483.83
107,4,4,4,2.29,4,1,1,3,3.25,4,436.39
107,4,4,4,2.29,4,2,2,2.2,2,3.25,334.35
107,4,4,4,2.29,4,,,3.2,3,3.25,467
107,4,4,4,2.29,4,4,5,3,3.75,4,332.4
107,4,4,4,2.29,4,4,,2.8,4,4,592.65
107,4,4,4,2.29,4,3,3,3,2.75,2,506.5
108,4,3.5,3.5,2.14,4,6,3,2.4,2,2,437.4
108,4,3.5,3.5,2.14,4,3,3,4,1,2.75,399.39
108,4,3.5,3.5,2.14,4,5,5,3,4,4,530.02
108,4,3.5,3.5,2.14,4,2,3,2.8,1,1.5,429.38
108,4,3.5,3.5,2.14,4,,,3,2.5,3,566.94
108,4,3.5,3.5,2.14,4,3,3,1.6,2.5,2.75,531.42
108,4,3.5,3.5,2.14,4,3,,2.2,2,2.25,479.39
108,4,3.5,3.5,2.14,4,6,,2.6,1.5,2.5,468.33
108,4,3.5,3.5,2.14,4,3,2,3,2,3,504.94
108,4,3.5,3.5,2.14,4,2,2,2.8,2.75,2.75,469.81
108,4,3.5,3.5,2.14,4,6,3,2.4,4,3.25,475.57
108,4,3.5,3.5,2.14,4,3,,3.2,4,4,456.18
108,4,3.5,3.5,2.14,4,4,3,2.4,2.5,2.75,366.44
